Date,Time,Temp,pH,SpCond,TurbSC,LDO%,LDO,PCYV,IBatt
M/D/YYYY,HH:MM:SS,?C,Units,?S/cm,NTU,Sat,mg/l,Volts,%Left
6/16/2013,20:30:00,14.44,7.41,175,0,118.5,11.69,0.0055,66
6/16/2013,21:00:00,14.44,7.43,174,0,118.2,11.66,0.0048,63
6/16/2013,21:30:00,14.35,7.41,173,0,118.4,11.7,0.0064,58
6/16/2013,22:00:00,14.18,7.41,171,0,120,11.9,0.0057,50
6/16/2013,22:30:00,14.06,7.4,170,0,120.9,12.03,0.0065,54
6/16/2013,23:00:00,14.05,7.4,170,0,119.7,11.91,0.0073,60
6/16/2013,23:30:00,14.03,7.4,171,0,118.9,11.83,0.008,57
6/17/2013,0:00:00,14.02,7.4,171,0,118.4,11.78,0.0085,60
6/17/2013,0:30:00,14.06,7.41,172,0,115.8,11.51,0.0097,61
6/17/2013,1:00:00,14.05,7.4,174,1.1,114.1,11.35,0.01,60
6/17/2013,1:30:00,14.03,7.42,178,0,114.3,11.37,0.0098,54
6/17/2013,2:00:00,13.96,7.41,177,0,114,11.36,0.0095,60
6/17/2013,2:30:00,13.9,7.41,174,0,114.6,11.43,0.0092,61
6/17/2013,3:00:00,13.89,7.41,177,0.2,113.5,11.33,0.0091,64
6/17/2013,3:30:00,13.84,7.42,176,0,113.7,11.36,0.0092,58
6/17/2013,4:00:00,13.75,7.43,169,0,114.5,11.47,0.0101,64
6/17/2013,4:30:00,13.67,7.41,166,0,114.3,11.46,0.0091,66
6/17/2013,5:00:00,13.64,7.43,166,0,114,11.44,0.009,63
6/17/2013,5:30:00,13.62,7.41,167,0,113.4,11.39,0.0083,61
6/17/2013,6:00:00,13.6,7.44,167,0,113.3,11.38,0.0073,63
6/17/2013,6:30:00,13.61,7.41,168,0,113.3,11.38,0.0076,63
6/17/2013,7:00:00,13.7,7.41,173,0,111.5,11.17,0.0075,66
6/17/2013,7:30:00,13.74,7.41,176,0,111.6,11.17,0.0077,63
6/17/2013,8:00:00,13.77,7.43,176,0,111.4,11.15,0.0063,63
6/17/2013,8:30:00,13.79,7.43,176,0,111.7,11.18,0.0018,64
6/17/2013,9:00:00,13.78,7.43,174,0,112.3,11.24,0.0215,66
6/17/2013,9:30:00,13.78,7.41,173,0,112.7,11.28,0.0005,64
6/17/2013,10:00:00,13.77,7.4,173,0,112.3,11.23,0.0071,71
6/17/2013,10:30:00,13.78,7.43,169,0,113.4,11.35,0.0121,64
6/17/2013,11:00:00,13.77,7.41,167,0,114.2,11.43,0.0021,63
6/17/2013,11:30:00,13.81,7.41,165,0,114.8,11.48,0.0085,54
6/17/2013,12:00:00,13.8,7.41,163,0,115.4,11.54,0.0052,63
6/17/2013,12:30:00,13.84,7.41,163,0,115.5,11.54,0.0065,60
6/17/2013,13:00:00,13.83,7.41,160,0,116.5,11.64,0.0062,63
6/17/2013,13:30:00,13.84,7.44,157,0,116.5,11.64,0.0059,66
6/17/2013,14:00:00,13.88,7.43,157,0,117.1,11.69,0.0061,63
6/17/2013,14:30:00,13.92,7.4,157,0,116.8,11.65,0.0049,55
6/17/2013,15:00:00,13.94,7.41,157,0,116.4,11.61,0.0052,60
6/17/2013,15:30:00,14.01,7.44,158,0,117.7,11.72,0.0018,61
6/17/2013,16:00:00,14.08,7.4,159,0,117.9,11.72,0.0066,61
6/17/2013,16:30:00,14.14,7.44,159,0,118.2,11.73,0.0055,58
6/17/2013,17:00:00,14.19,7.43,159,0,118.1,11.7,0.0067,54
6/17/2013,17:30:00,14.24,7.43,159,0,117.9,11.68,0.0046,58
6/17/2013,18:00:00,14.28,7.41,159,0,118.1,11.69,0.0061,57
6/17/2013,18:30:00,14.31,7.41,159,0,117.9,11.66,0.0091,52
6/17/2013,19:00:00,14.33,7.41,159,0,118.2,11.68,0.0064,61
6/17/2013,19:30:00,14.35,7.41,159,0,118.2,11.68,0.0071,58
6/17/2013,20:00:00,14.36,7.43,159,0,119.1,11.76,0.0072,58
6/17/2013,20:30:00,14.35,7.41,159,0,118.7,11.73,0.0068,60
6/17/2013,21:00:00,14.35,7.4,159,0,119.6,11.82,0.0073,60
6/17/2013,21:30:00,14.33,7.43,159,0,119.3,11.79,0.0078,55
6/17/2013,22:00:00,14.29,7.44,159,0,118.9,11.77,0.007,57
6/17/2013,22:30:00,14.25,7.44,159,0,118.2,11.71,0.0071,61
6/17/2013,23:00:00,14.23,7.42,159,0,117.7,11.66,0.0069,58
6/17/2013,23:30:00,14.18,7.44,159,0,117.4,11.65,0.0059,61
6/18/2013,0:00:00,14.17,7.4,159,0,116.8,11.59,0.0063,63
6/18/2013,0:30:00,14.1,7.41,159,0,116.5,11.58,0.0066,64
6/18/2013,1:00:00,14.07,7.41,159,0,116.3,11.57,0.0061,61
6/18/2013,1:30:00,14.03,7.41,159,0,116.4,11.58,0.0062,68
6/18/2013,2:00:00,13.98,7.41,158,0,116,11.56,0.0066,69
6/18/2013,2:30:00,13.92,7.41,162,0,115.5,11.52,0.0064,52
6/18/2013,3:00:00,13.85,7.43,161,0,115.4,11.53,0.0067,63
6/18/2013,3:30:00,13.78,7.42,165,0,114.3,11.44,0.0067,61
6/18/2013,4:00:00,13.75,7.42,165,0,113.9,11.41,0.0073,61
6/18/2013,4:30:00,13.72,7.43,165,0,113.4,11.36,0.007,60
6/18/2013,5:00:00,13.69,7.4,164,0,112.9,11.32,0.0076,60
6/18/2013,5:30:00,13.64,7.43,164,0,112,11.24,0.0075,57
6/18/2013,6:00:00,13.6,7.41,164,0,111.8,11.23,0.008,57
6/18/2013,6:30:00,13.57,7.41,163,0,111.2,11.18,0.0082,55
6/18/2013,7:00:00,13.56,7.41,163,0,111.3,11.19,0.0086,64
6/18/2013,7:30:00,13.54,7.42,164,0,111.3,11.2,0.008,57
6/18/2013,8:00:00,13.48,7.43,161,0,111.4,11.22,0.0069,60
6/18/2013,8:30:00,13.47,7.43,160,0,111.9,11.27,0.0018,51
6/18/2013,9:00:00,13.52,7.41,161,0,112,11.27,0.0055,63
6/18/2013,9:30:00,13.52,7.42,161,0,112.4,11.31,0.0078,58
6/18/2013,10:00:00,13.55,7.4,161,0,112.7,11.33,0.0258,61
6/18/2013,10:30:00,13.58,7.4,161,0,113,11.35,0.006,61
6/18/2013,11:00:00,13.59,7.42,160,0,113.1,11.36,0.0083,57
6/18/2013,11:30:00,13.66,7.41,161,0,113.4,11.38,0.0433,55
6/18/2013,12:00:00,13.7,7.41,160,0,113.5,11.37,0.0128,60
6/18/2013,12:30:00,13.73,7.43,161,0,113,11.31,0.0051,54
6/18/2013,13:00:00,13.88,7.4,161,0,113.2,11.3,-0.0139,63
6/18/2013,13:30:00,14.17,7.42,160,0,113.9,11.3,-0.0139,55
6/18/2013,14:00:00,14.17,7.43,160,0.2,114.6,11.37,0.0084,55
6/18/2013,14:30:00,14.18,7.43,160,0,115,11.41,0.0018,54
6/18/2013,15:00:00,14.1,7.44,158,2.3,115.7,11.49,0.0099,50
6/18/2013,15:30:00,14.08,7.43,157,2.8,115.3,11.46,0.0018,55
6/18/2013,16:00:00,14.14,7.4,158,8.5,115.6,11.47,0.0073,57
6/18/2013,16:30:00,14.3,7.41,160,3.5,115.4,11.42,0.0196,58
6/18/2013,17:00:00,14.31,7.43,161,3.6,114.5,11.32,0.0167,57
6/18/2013,17:30:00,14.3,7.43,161,5.5,113.7,11.24,0.0177,52
6/18/2013,18:00:00,14.29,7.4,161,4.4,112.9,11.17,0.0157,57
6/18/2013,18:30:00,14.26,7.4,161,3.6,112.6,11.15,0.0176,52
6/18/2013,19:00:00,14.25,7.44,162,3.8,112.4,11.13,0.017,52
6/18/2013,19:30:00,14.18,7.4,160,3.6,111.1,11.02,0.014,57
6/18/2013,20:00:00,14.12,7.43,159,2.8,111,11.03,0.0162,48
6/18/2013,20:30:00,14.06,7.4,157,3.2,110.3,10.97,0.0145,60
6/18/2013,21:00:00,13.97,7.43,158,3.3,108.8,10.84,0.0144,55
6/18/2013,21:30:00,13.95,7.43,158,2.6,108.9,10.85,0.0133,51
6/18/2013,22:00:00,13.97,7.41,161,1.9,108.8,10.84,0.0122,61
6/18/2013,22:30:00,13.95,7.42,161,2,108.6,10.83,0.0123,60
6/18/2013,23:00:00,13.92,7.43,161,1.1,109.1,10.88,0.0112,58
6/18/2013,23:30:00,13.89,7.42,161,1.6,108.4,10.82,0.0108,55
6/19/2013,0:00:00,13.85,7.42,161,0.9,108.2,10.81,0.0101,52
6/19/2013,0:30:00,13.83,7.41,162,0.3,108.6,10.85,0.0096,55
6/19/2013,1:00:00,13.79,7.41,162,0.1,107.6,10.76,0.01,57
6/19/2013,1:30:00,13.75,7.42,162,0,107.3,10.74,0.0093,51
6/19/2013,2:00:00,13.74,7.43,162,0.3,106.5,10.67,0.0095,51
6/19/2013,2:30:00,13.72,7.41,163,0,106.6,10.68,0.0095,54
6/19/2013,3:00:00,13.72,7.42,164,0.1,106.1,10.63,0.0091,51
6/19/2013,3:30:00,13.77,7.4,166,0,106.3,10.64,0.0089,52
6/19/2013,4:00:00,13.78,7.43,168,0,106.9,10.69,0.0087,55
6/19/2013,4:30:00,13.78,7.41,169,0,106.6,10.67,0.0087,54
6/19/2013,5:00:00,13.71,7.42,170,0,107.3,10.75,0.0085,54
6/19/2013,5:30:00,13.74,7.41,170,0,107.3,10.75,0.0087,50
6/19/2013,6:00:00,13.7,7.43,170,0,107.3,10.76,0.0092,58
6/19/2013,6:30:00,13.73,7.41,169,0,106.2,10.64,0.0087,47
6/19/2013,7:00:00,13.72,7.43,170,0,106.7,10.69,0.0089,60
6/19/2013,7:30:00,13.71,7.41,170,0,107.4,10.77,0.0073,60
6/19/2013,8:00:00,13.73,7.42,170,0,108,10.82,0.0064,68
6/19/2013,8:30:00,13.82,7.41,170,0,106.8,10.68,0.007,68
6/19/2013,9:00:00,13.81,7.42,170,0,107.9,10.79,0.0064,68
6/19/2013,9:30:00,13.84,7.41,170,0,109,10.89,0.0071,68
6/19/2013,10:00:00,13.91,7.41,171,0,109.1,10.89,0.0073,68
6/19/2013,10:30:00,13.98,7.41,172,0,108.5,10.81,0.0065,68
6/19/2013,11:00:00,14.01,7.41,172,0,108.9,10.84,0.0079,68
6/19/2013,11:30:00,14.01,7.41,172,0,109.3,10.88,0.0063,68
6/19/2013,12:00:00,13.95,7.41,170,0,112.1,11.18,0.0083,68
6/19/2013,12:30:00,13.94,7.41,169,0,113.5,11.31,0.0072,68
6/19/2013,13:00:00,13.99,7.42,170,0,114.2,11.38,0.0063,58
6/19/2013,13:30:00,14.13,7.41,170,0,112.5,11.17,0.0045,58
6/19/2013,14:00:00,14.16,7.4,171,0,112.7,11.18,0.0079,48
6/19/2013,14:30:00,14.18,7.43,171,0.3,113.1,11.22,0.0087,55
6/19/2013,15:00:00,14.16,7.4,172,0.1,113.2,11.23,0.0099,50
6/19/2013,15:30:00,14.16,7.44,172,1,113.5,11.26,0.0121,57
6/19/2013,16:00:00,14.16,7.4,172,0.4,113.9,11.3,0.0067,51
6/19/2013,16:30:00,14.19,7.41,172,1.8,113.7,11.28,0.0125,54
6/19/2013,17:00:00,14.18,7.41,173,1.3,114,11.3,0.012,58
6/19/2013,17:30:00,14.17,7.42,173,1.6,114,11.3,0.0139,52
6/19/2013,18:00:00,14.16,7.43,173,1,114.2,11.33,0.0131,52
6/19/2013,18:30:00,14.15,7.42,173,1.1,113.7,11.29,0.0114,57
6/19/2013,19:00:00,14.13,7.42,172,0,113.5,11.27,0.0113,57
Power loss from 700101 000000 to 130619 192930,,,,,,,,,
6/19/2013,19:30:00,14.1,7.44,172,0.5,112.6,11.18,0.0114,54
6/19/2013,20:00:00,14.07,7.41,172,0,112.7,11.2,0.0104,57
6/19/2013,20:30:00,14.05,7.4,172,0,112.3,11.17,0.0109,55
6/19/2013,21:00:00,14.02,7.4,172,0.9,111.6,11.11,0.0105,52
6/19/2013,21:30:00,13.99,7.43,173,0,111.6,11.12,0.0102,55
6/19/2013,22:00:00,13.97,7.43,172,0,110.7,11.03,0.01,55
6/19/2013,22:30:00,13.93,7.4,172,0,110.1,10.98,0.0096,55
6/19/2013,23:00:00,13.89,7.4,173,0,110,10.98,0.0096,54
6/19/2013,23:30:00,13.85,7.4,172,0,109,10.89,0.0105,47
6/20/2013,0:00:00,13.8,7.4,172,0,109,10.9,0.0102,48
6/20/2013,0:30:00,13.76,7.43,172,0.1,108.9,10.9,0.0112,47
6/20/2013,1:00:00,13.77,7.43,173,0.3,107.9,10.8,0.0122,48
6/20/2013,1:30:00,13.77,7.43,174,0,106.8,10.69,0.0099,45
6/20/2013,2:00:00,13.72,7.43,173,0,106.4,10.66,0.0094,51
6/20/2013,2:30:00,13.69,7.42,173,0,106,10.63,0.0096,44
6/20/2013,3:00:00,13.65,7.43,172,0.4,105.4,10.57,0.011,47
6/20/2013,3:30:00,13.6,7.4,172,0,105,10.55,0.0104,51
6/20/2013,4:00:00,13.56,7.43,171,0,104.2,10.48,0.0105,55
6/20/2013,4:30:00,13.51,7.41,169,0.1,104,10.47,0.0112,50
6/20/2013,5:00:00,13.46,7.43,167,0,103.9,10.47,0.0113,54
Power loss from 700101 000000 to 130620 052958,,,,,,,,,
Late probe turn on at 130620 052958,,,,,,,,,
6/20/2013,5:30:01,55,NAN,NAN,NAN,NAN,NAN,NAN,0
6/20/2013,6:00:00,13.37,7.43,165,0,103.9,10.48,0.0105,54
6/20/2013,6:30:00,13.35,7.42,165,0,104.2,10.52,0.0105,45
6/20/2013,7:00:00,13.31,7.43,165,0,103.8,10.5,0.0093,52
6/20/2013,7:30:00,13.28,7.4,164,0,104.6,10.59,0.0091,52
6/20/2013,8:00:00,13.25,7.41,164,0,104,10.53,0.0092,48
6/20/2013,8:30:00,13.24,7.43,164,0,104.5,10.58,0.0082,45
6/20/2013,9:00:00,13.24,7.43,164,0,104.8,10.62,0.0096,51
6/20/2013,9:30:00,13.22,7.41,165,0,105.3,10.67,0.0085,50
6/20/2013,10:00:00,13.19,7.41,165,0,105.8,10.72,0.0088,54
6/20/2013,10:30:00,13.19,7.42,165,0,106.1,10.76,0.0087,52
6/20/2013,11:00:00,13.21,7.43,165,0,106.5,10.79,0.0069,47
6/20/2013,11:30:00,13.21,7.43,165,0,107,10.84,0.0094,58
6/20/2013,12:00:00,13.22,7.43,167,0,106.6,10.8,0.0095,50
6/20/2013,12:30:00,13.27,7.42,170,0,107.5,10.87,0.0091,51
6/20/2013,13:00:00,13.3,7.43,171,0,107.4,10.86,0.0103,61
6/20/2013,13:30:00,13.29,7.43,171,0,107.2,10.85,0.009,48
6/20/2013,14:00:00,13.3,7.42,172,0,107.3,10.85,0.0104,50
6/20/2013,14:30:00,13.29,7.42,172,0,107.2,10.85,0.0108,57
6/20/2013,15:00:00,13.26,7.43,172,0,107.6,10.89,0.0107,48
6/20/2013,15:30:00,13.21,7.41,170,0,108.2,10.97,0.0112,45
6/20/2013,16:00:00,13.13,7.41,167,0,107.6,10.92,0.0107,44
6/20/2013,16:30:00,13.11,7.43,168,0,108.3,10.99,0.0111,51
6/20/2013,17:00:00,13.09,7.42,169,1.2,108.6,11.04,0.0161,47
6/20/2013,17:30:00,13.05,7.43,168,0.2,108.2,11,0.0119,50
6/20/2013,18:00:00,13.04,7.43,168,0.7,108.3,11.01,0.0129,51
6/20/2013,18:30:00,13.01,7.4,168,1,108.1,11,0.0124,51
6/20/2013,19:00:00,12.97,7.43,167,1,108,11,0.0143,57
Power loss from 700101 000000 to 130620 190011,,,,,,,,,
6/20/2013,19:30:00,12.95,7.43,166,2.2,107.7,10.98,0.0174,57
6/20/2013,20:00:00,12.91,7.43,165,2.5,107.4,10.96,0.0167,58
6/20/2013,20:30:00,12.86,7.43,165,1.4,107.2,10.95,0.0153,58
6/20/2013,21:00:00,12.82,7.43,165,0.9,106.4,10.87,0.0156,54
6/20/2013,21:30:00,12.79,7.43,165,1.3,106.2,10.86,0.0142,60
6/20/2013,22:00:00,12.76,7.41,165,0.2,105.9,10.84,0.0128,55
6/20/2013,22:30:00,12.72,7.38,165,0.8,105.5,10.81,0.0133,55
6/20/2013,23:00:00,12.69,7.43,164,0.7,105.2,10.79,0.0132,54
6/20/2013,23:30:00,12.68,7.42,165,0.1,104.3,10.69,0.0121,52
6/21/2013,0:00:00,12.65,7.43,165,0.3,104.4,10.71,0.0123,45
6/21/2013,0:30:00,12.61,7.43,164,0,103.6,10.64,0.0118,55
6/21/2013,1:00:00,12.58,7.42,165,0.4,103.4,10.62,0.0116,48
6/21/2013,1:30:00,12.57,7.43,165,0.2,103,10.59,0.0114,48
6/21/2013,2:00:00,12.51,7.42,165,0,102.8,10.58,0.0108,48
6/21/2013,2:30:00,12.5,7.43,165,0.2,102.5,10.55,0.0116,51
6/21/2013,3:00:00,12.51,7.42,166,0.2,101.6,10.45,0.012,50
6/21/2013,3:30:00,12.52,7.42,168,0.1,100.9,10.38,0.0109,57
6/21/2013,4:00:00,12.5,7.42,168,0,100.2,10.31,0.0106,55
6/21/2013,4:30:00,12.5,7.43,169,0,99.2,10.21,0.011,50
6/21/2013,5:00:00,12.48,7.42,169,0,99.1,10.21,0.011,57
6/21/2013,5:30:00,12.47,7.4,169,0,98.8,10.18,0.0112,54
6/21/2013,6:00:00,12.46,7.43,170,0.2,99.1,10.21,0.0112,57
6/21/2013,6:30:00,12.43,7.41,170,0.3,98.6,10.17,0.0106,52
6/21/2013,7:00:00,12.43,7.43,169,0,98.2,10.12,0.0107,47
6/21/2013,7:30:00,12.42,7.43,170,0,98.8,10.19,0.0113,54
6/21/2013,8:00:00,12.42,7.4,170,0.3,98.8,10.19,0.0108,61
6/21/2013,8:30:00,12.42,7.4,170,0,98.9,10.2,0.0089,55
6/21/2013,9:00:00,12.44,7.42,169,0,99.1,10.22,0.0099,44
6/21/2013,9:30:00,12.48,7.42,170,0,100,10.3,0.0079,58
6/21/2013,10:00:00,12.44,7.42,168,0,102.4,10.56,0.0086,63
6/21/2013,10:30:00,12.5,7.42,169,0,102,10.5,0.0086,60
6/21/2013,11:00:00,12.53,7.42,169,0,101.7,10.46,0.0085,54
6/21/2013,11:30:00,12.63,7.42,168,0,101.7,10.44,0.0079,68
6/21/2013,12:00:00,12.72,7.42,168,0,101.9,10.44,0.0066,68
6/21/2013,12:30:00,12.75,7.42,168,0,102.1,10.45,0.0078,68
6/21/2013,13:00:00,12.72,7.42,168,0,102.4,10.48,0.0076,68
6/21/2013,13:30:00,12.68,7.42,168,0,105.6,10.83,0.0078,66
6/21/2013,14:00:00,12.73,7.42,168,0,105.9,10.85,0.0072,68
6/21/2013,14:30:00,12.79,7.42,168,0,105.8,10.83,0.0078,68
6/21/2013,15:00:00,12.75,7.42,167,0,109.8,11.24,0.0074,66
6/21/2013,15:30:00,12.73,7.42,167,0,109.1,11.18,0.0083,64
6/21/2013,16:00:00,13,7.42,168,0,105.3,10.72,0.0075,57
6/21/2013,16:30:00,13.23,7.42,168,0,104.7,10.6,0.0056,58
6/21/2013,17:00:00,13.19,7.42,167,0,104.9,10.63,0.0068,60
6/21/2013,17:30:00,13.21,7.42,167,0,105.8,10.72,0.0076,61
6/21/2013,18:00:00,13.21,7.42,167,0,105.5,10.69,0.0074,60
6/21/2013,18:30:00,13.19,7.42,166,0,105.7,10.71,0.0072,57
6/21/2013,19:00:00,13.16,7.42,166,0,106.2,10.77,0.0078,61
6/21/2013,19:30:00,13.14,7.42,166,0,107.2,10.87,0.0075,60
6/21/2013,20:00:00,13.13,7.42,166,0,106.7,10.83,0.008,51
6/21/2013,20:30:00,13.12,7.42,166,0,106.9,10.85,0.0077,55
6/21/2013,21:00:00,13.1,7.42,166,0,107,10.86,0.0077,64
6/21/2013,21:30:00,13.09,7.42,165,0,107.1,10.88,0.0077,63
6/21/2013,22:00:00,13.07,7.42,166,0,107.3,10.9,0.0081,61
6/21/2013,22:30:00,13.08,7.42,165,0,107.2,10.9,0.0082,57
6/21/2013,23:00:00,13.07,7.42,165,0,107.5,10.93,0.0084,54
6/21/2013,23:30:00,13.04,7.42,165,0,106.8,10.87,0.008,60
6/22/2013,0:00:00,13.02,7.43,165,0,106.6,10.85,0.008,64
6/22/2013,0:30:00,13,7.42,165,0,106.4,10.83,0.008,50
6/22/2013,1:00:00,12.98,7.42,165,0,105.7,10.77,0.0082,60
6/22/2013,1:30:00,12.96,7.42,165,0,106,10.8,0.0078,61
6/22/2013,2:00:00,12.94,7.43,165,0,105.6,10.77,0.0078,55
6/22/2013,2:30:00,12.91,7.43,166,0,104.8,10.69,0.0077,51
6/22/2013,3:00:00,12.88,7.42,166,0,105,10.72,0.0083,58
6/22/2013,3:30:00,12.84,7.4,166,0,105.1,10.73,0.0081,50
6/22/2013,4:00:00,12.79,7.42,165,0,105.5,10.79,0.0081,57
6/22/2013,4:30:00,12.73,7.42,166,0,105.2,10.77,0.0083,66
6/22/2013,5:00:00,12.7,7.42,166,0,106.1,10.88,0.008,66
6/22/2013,5:30:00,12.63,7.41,165,0,106.3,10.91,0.0076,55
6/22/2013,6:00:00,12.6,7.42,165,0,105.9,10.88,0.0079,58
6/22/2013,6:30:00,12.55,7.43,164,0,105.9,10.89,0.008,52
6/22/2013,7:00:00,12.51,7.42,164,0,106.2,10.93,0.0078,55
6/22/2013,7:30:00,12.48,7.43,163,0,105.9,10.91,0.0079,54
6/22/2013,8:00:00,12.48,7.43,163,0,106.4,10.96,0.0083,54
6/22/2013,8:30:00,12.46,7.42,163,0,107.2,11.04,0.0076,60
6/22/2013,9:00:00,12.42,7.42,162,0,107.4,11.08,0.0076,57
6/22/2013,9:30:00,12.41,7.42,162,0,107.7,11.12,0.0071,54
6/22/2013,10:00:00,12.39,7.41,161,0,108.5,11.2,0.0069,60
6/22/2013,10:30:00,12.41,7.42,162,0,108.7,11.22,0.0066,68
6/22/2013,11:00:00,12.42,7.42,162,0,108.6,11.21,0.0065,66
6/22/2013,11:30:00,12.46,7.42,162,0,107.5,11.07,0.0062,66
6/22/2013,12:00:00,12.57,7.42,162,0,107.5,11.05,0.0059,66
6/22/2013,12:30:00,12.55,7.42,162,0,107.3,11.03,0.0055,68
6/22/2013,13:00:00,12.61,7.42,162,0,108.5,11.14,0.0054,60
6/22/2013,13:30:00,12.71,7.42,162,0,108.9,11.16,0.0049,55
6/22/2013,14:00:00,12.75,7.42,162,0,109.1,11.17,0.0067,61
6/22/2013,14:30:00,12.72,7.42,162,0,109.8,11.25,0.006,63
6/22/2013,15:00:00,12.72,7.42,162,0,109.7,11.24,0.0066,61
6/22/2013,15:30:00,12.72,7.42,162,0,110.2,11.29,0.0062,60
6/22/2013,16:00:00,12.75,7.42,162,0,111.1,11.37,0.0065,66
6/22/2013,16:30:00,12.77,7.42,162,0,110.3,11.29,0.0064,68
6/22/2013,17:00:00,12.76,7.42,161,0,117,11.98,0.0064,66
6/22/2013,17:30:00,12.8,7.42,162,0,111.8,11.43,0.0065,66
6/22/2013,18:00:00,12.83,7.42,162,0,111.7,11.41,0.0067,60
6/22/2013,18:30:00,12.82,7.42,162,0,111.2,11.37,0.0062,58
6/22/2013,19:00:00,12.82,7.42,162,0,111.8,11.43,0.0066,60
6/22/2013,19:30:00,12.8,7.42,162,0,111.2,11.38,0.0066,60
6/22/2013,20:00:00,12.79,7.42,162,0,111.5,11.41,0.0067,57
6/22/2013,20:30:00,12.77,7.42,162,0,111.6,11.42,0.0069,61
6/22/2013,21:00:00,12.78,7.42,164,0,110.2,11.27,0.0067,54
6/22/2013,21:30:00,12.75,7.42,164,0,110,11.26,0.0067,61
6/22/2013,22:00:00,12.74,7.42,163,0,112,11.47,0.0067,60
6/22/2013,22:30:00,12.75,7.42,164,0,111.2,11.38,0.0072,60
6/22/2013,23:00:00,12.74,7.42,164,0,111.2,11.39,0.0067,60
6/22/2013,23:30:00,12.7,7.41,164,0,112.2,11.49,0.0072,61
6/23/2013,0:00:00,12.69,7.42,165,0,112.1,11.49,0.0068,60
6/23/2013,0:30:00,12.66,7.41,164,0,112.6,11.55,0.0072,57
6/23/2013,1:00:00,12.65,7.42,164,0,111.5,11.44,0.007,55
6/23/2013,1:30:00,12.67,7.42,165,0,112.5,11.54,0.0072,61
6/23/2013,2:00:00,12.7,7.42,166,0,111.8,11.46,0.0079,66
6/23/2013,2:30:00,12.7,7.42,166,0,110.6,11.34,0.008,66
6/23/2013,3:00:00,12.69,7.42,167,0,109.4,11.21,0.008,66
6/23/2013,3:30:00,12.68,7.42,167,0,108.8,11.15,0.0091,66
6/23/2013,4:00:00,12.63,7.42,167,0,109.4,11.23,0.0083,52
6/23/2013,4:30:00,12.61,7.42,167,0,108.7,11.16,0.0091,60
6/23/2013,5:00:00,12.58,7.43,166,0,107.9,11.09,0.0083,57
6/23/2013,5:30:00,12.59,7.41,167,0,107.5,11.04,0.0083,57
6/23/2013,6:00:00,12.65,7.42,168,0,107,10.97,0.008,55
6/23/2013,6:30:00,12.71,7.43,168,0,107.7,11.04,0.0077,57
6/23/2013,7:00:00,12.72,7.42,168,0,107.8,11.04,0.0084,55
6/23/2013,7:30:00,12.73,7.42,168,0,108.3,11.09,0.0085,52
6/23/2013,8:00:00,12.74,7.42,169,0,108,11.06,0.0078,57
6/23/2013,8:30:00,12.75,7.42,169,0,108,11.05,0.0074,61
6/23/2013,9:00:00,12.79,7.42,169,0,108.6,11.11,0.0079,66
6/23/2013,9:30:00,12.81,7.42,170,0,108.3,11.07,0.0076,58
6/23/2013,10:00:00,12.81,7.42,170,0,108.6,11.1,0.007,60
6/23/2013,10:30:00,12.81,7.42,169,0,108.4,11.08,0.0067,66
6/23/2013,11:00:00,12.86,7.42,170,0,110.3,11.26,0.007,63
6/23/2013,11:30:00,12.9,7.42,170,0,109.1,11.13,0.0066,64
6/23/2013,12:00:00,12.94,7.42,170,0,109.9,11.2,0.0061,66
6/23/2013,12:30:00,12.99,7.42,171,0,111.1,11.31,0.0058,66
6/23/2013,13:00:00,13.06,7.42,171,0,111.3,11.31,0.0063,66
6/23/2013,13:30:00,14.16,7.43,0,0,0,0,0.0018,66
Power loss from 700101 000000 to 130623 133319,,,,,,,,,
6/23/2013,14:00:00,13.16,7.4,171,0,113.5,11.52,0.0067,37
6/23/2013,14:30:00,13.21,7.42,172,0,113.5,11.5,0.0069,36
6/23/2013,15:00:00,13.25,7.42,174,0,113.6,11.5,0.0063,36
6/23/2013,15:30:00,13.29,7.42,175,0,112.9,11.41,0.0061,36
6/23/2013,16:00:00,13.33,7.42,175,0,113.6,11.48,0.0065,36
6/23/2013,16:30:00,13.38,7.42,176,0,114.2,11.52,0.0058,36
6/23/2013,17:00:00,13.39,7.42,173,0,113.5,11.46,0.006,34
6/23/2013,17:30:00,13.41,7.42,173,0,115.1,11.61,0.0059,36
6/23/2013,18:00:00,13.41,7.42,171,0,115.4,11.64,0.0067,36
6/23/2013,18:30:00,13.42,7.42,171,0,115.7,11.66,0.0057,36
6/23/2013,19:00:00,13.39,7.42,169,0,115.6,11.67,0.0062,36
6/23/2013,19:30:00,13.4,7.42,169,0,115.3,11.64,0.0065,34
6/23/2013,20:00:00,13.4,7.42,169,0,115.3,11.63,0.0063,36
6/23/2013,20:30:00,13.39,7.42,168,0,115.5,11.65,0.0057,33
6/23/2013,21:00:00,13.79,7.41,171,0,114.9,11.49,0.0018,34
6/23/2013,21:30:00,13.82,7.41,171,0,115.2,11.52,0.0063,33
6/23/2013,22:00:00,13.7,7.42,170,0,115.1,11.53,0.0063,33
6/23/2013,22:30:00,13.59,7.42,169,0,115.9,11.64,0.0066,33
6/23/2013,23:00:00,13.58,7.42,169,0,115.4,11.59,0.0065,33
6/23/2013,23:30:00,13.54,7.42,169,0,115,11.56,0.0064,32
6/24/2013,0:00:00,13.51,7.42,169,0,114.8,11.56,0.0067,32
