year,yday,hour,unique_series,day,do,temp,turb,pcyv,o2_sat,par,wspeed,ext,par0,par_int,sch_o2,sch_conv,do_sol,do_eq,series,series_length,index,unique_day
2018,196,13,95,322,12.882727782541705,12.835,1.35,0.03385,111,905.7666666666665,6.1,0.5105567970406006,398.582221273885,192.69238950826175,3864.4242736218866,0.39403357094286373,7.392743866182993,9.749995626984097,11,81,7358,322
2018,196,14,95,322,12.969108726685104,12.935,1.2000000000000002,0.02905,112.1,2653.5148148148146,4,0.501710307331618,1167.6780212770589,570.5862340491856,3883.808750211147,0.39304901048242336,7.376164547876323,9.724729390610579,11,81,7359,322
2018,196,15,95,322,13.063320723221137,13.120000000000001,1.25,0.0287,113.19999999999999,2602.4861111111113,5.6,0.5046591372346123,1145.2228627694053,557.6152986618081,3919.771808280576,0.3912417859010296,7.345664458835132,9.67825954523522,11,81,7360,322
2018,196,16,95,322,13.124842503252236,13.245000000000001,1.25,0.0285,114.4,1211.9425925925925,5.9,0.5046591372346123,533.3148021329849,259.6739048267035,3944.145215558001,0.39003104533850896,7.325181530816077,9.647059925431899,11,81,7361,322
2018,196,17,95,322,13.211356232714081,13.395,1.2999999999999998,0.0315,114.4,1441.5731481481484,4.3,0.5076079671376065,634.3636265973685,307.7743557048023,3973.471221660111,0.38858907748315874,7.300734256471761,9.609830377036978,11,81,7362,322
2018,196,18,95,322,13.185885668616049,13.43,1.35,0.02765,114.9,204.11666666666665,2.6,0.5105567970406006,89.82144893720366,43.42368701114492,3980.326091521944,0.3882543215682998,7.295050536542644,9.601176260317384,11,81,7363,322
2018,196,19,95,322,13.171646298314453,13.41,1.15,0.0304,115.15,625.1074074074074,1.3,0.49876147742862387,275.07823830184805,134.89968488169322,3976.408463141832,0.3884455320173066,7.298297422805241,9.606119955745113,11,81,7364,322
2018,196,20,95,322,13.260378855049865,13.41,1.25,0.0368,116.7,248.7675925925926,4.2,0.5046591372346123,109.47006915303326,53.301577614058246,3976.408463141832,0.3884455320173066,7.298297422805241,9.606119955745113,11,81,7365,322
2018,196,21,95,322,13.366794424949196,13.365,1.2999999999999998,0.03455,118.1,56.31203703703704,2,0.5076079671376065,24.78008700549756,12.022560866760756,3967.599262368633,0.3888765227960158,7.305612220370085,9.617258041223879,11,81,7366,322
2018,196,22,95,322,13.458455930854912,13.31,1.4,0.032549999999999996,117.75,7.774074074074075,4.2,0.5135056269435949,3.42097785977864,1.6479816620549483,3956.842765306872,0.3894047356276799,7.314570059340112,9.630899091413834,11,81,7367,322
2018,196,23,95,322,13.405600381589847,13.265,1.4,0.03035,116.8,7.973148148148148,3.3,0.5135056269435949,3.5085803180745434,1.6901822405854166,3948.0504564977728,0.3898380966830227,7.321913580522179,9.642082784413004,11,81,7368,322
2018,196,24,95,322,13.316061362198552,13.23,1.35,0.03155,115.80000000000001,2.890740740740741,2.4,0.5105567970406006,1.2720691851154018,0.6149748729792986,3941.2172770286643,0.3901758958793011,7.327634177168124,9.650795454819992,11,81,7369,322
2018,197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,197,2,96,323,13.215212651367526,13.165,1.3,0.0258,114.2,0.39814814814814814,1.3,0.5076079671376065,0.1752049165918074,0.08500421218914325,3928.5393954197125,0.3908049616615583,7.33827901686386,9.66700927859776,12,143,7370,323
2018,197,3,96,323,13.14454440301133,13.145,1.5,0.03425,113.7,1.29537037037037,2.5,0.5194032867495832,0.5700271588649732,0.27265756821363124,3924.6417377162606,0.3909989724873956,7.341559823240311,9.672006836414244,12,143,7371,323
2018,197,4,96,323,13.088385088807092,13.114999999999998,1.4,0.0297,113.2,13.25648148148148,2.4,0.5135056269435949,5.833508815918387,2.8101659666079906,3918.7981084429825,0.3912903886093212,7.346485870065709,9.679510855904729,12,143,7372,323
2018,197,5,96,323,13.052883787662854,13.08,1.2999999999999998,0.0286,112.5,40.6638888888889,3.4,0.5076079671376065,17.894126330145134,8.681697643513036,3911.9848837079035,0.39163098164198884,7.352240272257532,9.68827721552637,12,143,7373,323
2018,197,6,96,323,12.990893309276546,13.035,1.4,0.032799999999999996,111.75,62.19166666666667,4.4,0.5135056269435949,27.36741542493472,13.183657014678978,3903.2319142316073,0.3920698505685595,7.359650438944686,9.699566753458903,12,143,7374,323
2018,197,7,96,323,12.923678435719536,13.004999999999999,1.5499999999999998,0.03415,111.6,239.19907407407408,3.4,0.5223521166525775,105.2594468087083,50.17039364718868,3897.4009198412487,0.39236303347324814,7.364597845259319,9.707104700326616,12,143,7375,323
2018,197,8,96,323,12.962441656106696,12.985,1.4,0.02905,111.05,236.01018518518518,3.6,0.5135056269435949,103.85617766279624,50.03045424283561,3893.5155141454766,0.39255875754582853,7.367899363904553,9.712135157480063,12,143,7376,323
2018,197,9,96,323,12.902646506562398,12.96,1.45,0.033600000000000005,110.85,204.11666666666665,5.7,0.5164544568465891,89.82144893720366,43.11621470497976,3888.6609254277123,0.3928037155085242,7.37202992081099,9.718429040997037,12,143,7377,323
2018,197,10,96,323,12.863953856117467,12.934999999999999,1.5499999999999998,0.0362,110.4,242.38796296296297,3.3,0.5223521166525775,106.66271595462035,50.839241599347375,3883.8087502111466,0.3930490104824234,7.376164547876323,9.724729390610579,12,143,7378,323
2018,197,11,96,323,12.832592224298192,12.905000000000001,1.65,0.03515,109.94999999999999,200.92777777777778,2.7,0.5282497764585659,88.4181797912916,41.84713602369099,3877.989332057109,0.39334381004114527,7.381131480591374,9.732298357837685,12,143,7379,323
2018,197,12,96,323,12.783823997552075,12.885000000000002,1.65,0.03605,109.6,178.60185185185185,3.6,0.5282497764585659,78.59366595672961,37.19732568183591,3874.111658134617,0.39354061355312947,7.38444603415799,9.737349523489545,12,143,7380,323
2018,197,13,96,323,12.740119751650159,12.864999999999998,1.5,0.0394,109.8,331.68981481481484,2.5,0.5194032867495832,145.95995638627957,69.8161239266105,3870.2355374223325,0.3937376337560453,7.387763203041844,9.742404844437107,12,143,7381,323
2018,197,14,96,323,12.801064133772742,12.844999999999999,1.6,0.03505,109.85,229.63148148148144,3.5,0.5253009465555717,101.0492319176777,47.99398714513957,3866.3609722054407,0.39393487091817964,7.391082990029176,9.747464325226659,12,143,7382,323
2018,197,15,96,323,12.786207639614664,12.835,1.5,0.0398,110.19999999999999,395.47592592592594,4.3,0.5194032867495832,174.02900638417032,83.24221914939025,3864.4242736218866,0.39403357094286373,7.392743866182993,9.749995626984097,12,143,7383,323
2018,197,16,96,323,12.838816369028649,12.815000000000001,1.4,0.03555,110.6,459.2620370370371,4.9,0.5135056269435949,202.09805638206106,97.35634210626971,3860.5520459328027,0.3942311340474262,7.396067585555986,9.755061356071941,12,143,7384,323
2018,197,17,96,323,12.891367078163508,12.774999999999999,1.75,0.043,110.69999999999999,452.8833333333333,2.2,0.5341474362645543,199.29111063694253,93.66162657169144,3852.8122764648747,0.39462691341891554,7.4027229023488115,9.765205332508595,12,143,7385,323
2018,197,18,96,323,12.923190604490465,12.745000000000001,1.4,0.03095,111.3,484.7768518518518,4.7,0.5135056269435949,213.32583936253508,102.7650823015515,3847.011558533301,0.39492432052514403,7.407721294260211,9.772824286308655,12,143,7386,323
2018,197,19,96,323,12.990576193872316,12.73,1.6,0.03175,111.75,153.08703703703705,2.9,0.5253009465555717,67.36588297625556,31.995862415039024,3844.112523103464,0.39507320844341204,7.410222712813491,9.77663729522561,12,143,7387,323
2018,197,20,96,323,12.97960571427345,12.69,1.55,0.02765,111.5,113.22037037037038,2.2,0.5223521166525775,49.82257393258843,23.74720960919325,3836.3860846067278,0.3954708448381283,7.416900417256665,9.786816848629863,12,143,7388,323
2018,197,21,96,323,12.947269729664995,12.65,1.5499999999999998,0.0329,111,54.21851851851852,2.1,0.5223521166525775,23.858835106860177,11.3719688404776,3828.6659480729995,0.3958693585036406,7.423588692215259,9.797013201510396,12,143,7389,323
2018,197,22,96,323,12.881269809697255,12.625,1.35,0.0281,110.55000000000001,39.86666666666667,4.2,0.5105567970406006,17.543309043667115,8.48121656982597,3823.844071078125,0.39611887599643986,7.42777424193163,9.803394469413687,12,143,7390,323
2018,197,23,96,323,12.823989545639522,12.6,1.8,0.0275,110,18.238888888888887,2.3,0.5370962661675485,8.026014993082377,3.7588324447285992,3819.0246673919996,0.396368737549496,7.431963935094049,9.809782323019451,12,143,7391,323
2018,197,24,96,323,12.76274543823477,12.565000000000001,1.5,0.0293,109.45,2.7907407407407407,1.5,0.5194032867495832,1.2280642293202502,0.5874123735495961,3812.2816658881534,0.39671912275518545,7.4378364770441054,9.818736399244292,12,143,7392,323
2018,198,1,96,324,12.704037939117544,12.52,1.65,0.03005,109,1.2962962962962963,2.8,0.5282497764585659,0.570434612159373,0.2699790344474585,3803.6192482191354,0.3971706127873026,7.445398861653185,9.830267815754532,12,143,7393,324
2018,198,2,96,324,12.666911989787295,12.495000000000001,1.6,0.0296,108.55,0.5981481481481481,2.5,0.5253009465555717,0.26321482818211067,0.12501558735719942,3798.8102811684507,0.3974219251935102,7.449606017788678,9.83668342808797,12,143,7394,324
2018,198,3,96,324,12.622857104006354,12.455,1.5,0.0304,108.15,1.4944444444444442,1.6,0.5194032867495832,0.6576296171608771,0.3145599107196576,3791.121128500779,0.39782474666232426,7.456346148312196,9.846962207869048,12,143,7395,324
2018,198,4,96,324,12.586342109939503,12.41,1.55,0.0298,107.75,8.07314814814815,0.9,0.5223521166525775,3.5525852738696955,1.6932884131450952,3782.478493856232,0.39827898482340013,7.463941590850896,9.858546178015866,12,143,7396,324
2018,198,5,96,324,12.556644918072735,12.39,1.25,0.0304,107.2,26.312037037037037,3.3,0.5046591372346123,11.578600266952073,5.637684031498584,3778.639933516248,0.39848123085292675,7.467321700097219,9.86370153641351,12,143,7397,324
2018,198,6,96,324,12.506627257981018,12.355,1.45,0.0325,106.80000000000001,53.420370370370364,2.3,0.5164544568465891,23.507610367087757,11.284155263371087,3771.9263278014387,0.39883569913851175,7.473243354507638,9.872733690020729,12,143,7398,324
2018,198,7,96,324,12.483530808986451,12.315000000000001,1.35,0.028249999999999997,106.6,90.89629629629628,2.2,0.5105567970406006,39.99887500461523,19.337236813142788,3764.259687898503,0.39924164540799356,7.480021049186213,9.88307219436008,12,143,7399,324
2018,198,8,96,324,12.482580835463471,12.29,1.35,0.0282,106.15,216.8740740740741,1.1,0.5105567970406006,95.4353404274407,46.13769207197413,3759.471324047688,0.3994958175717274,7.484262583334329,9.889542465502883,12,143,7400,324
2018,198,9,96,324,12.474195234807308,12.285,1.4,0.0279,106.55000000000001,382.7185185185185,1.7,0.5135056269435949,168.41511489393326,81.13031780218485,3758.513955108657,0.3995466941334902,7.485111396177592,9.890837324387263,12,143,7401,324
2018,198,10,96,324,12.545117676112284,12.27,1.45,0.033299999999999996,106.75,414.6120370370371,2,0.5164544568465891,182.4498436195259,87.57982334363314,3755.642456596536,0.39969940815430505,7.487658847546464,9.894723511678542,12,143,7402,324
2018,198,11,96,324,12.574446663194871,12.274999999999999,1.65,0.31185,107.8,714.4083333333334,0.4,0.5282497764585659,314.37507128021286,148.7894955695111,3756.5995213473743,0.39964848942047193,7.486809528238274,9.89342784740101,12,143,7403,324
2018,198,12,96,324,12.696174939174961,12.3,1.45,0.0332,108.35,803.7092592592593,0.1,0.5164544568465891,353.6719042585776,169.77007095257193,3761.386365864,0.39939410659012947,7.482565463797099,9.886953552611475,12,143,7404,324
2018,198,13,96,324,12.759914568338406,12.35,1.3,0.0312,111,1173.6694444444445,1,0.5076079671376065,516.4727202089795,250.57719584908605,3770.967644427,0.3988863934021091,7.474089977360677,9.874025066531766,12,143,7405,324
2018,198,14,96,324,13.018152180773692,12.39,1.15,0.03075,113.3,1352.2722222222221,1.2,0.49876147742862387,595.0667936190034,291.8236042164729,3778.639933516248,0.39848123085292675,7.467321700097219,9.86370153641351,12,143,7406,324
2018,198,15,96,324,13.251137939738967,12.425,1.2000000000000002,0.03155,114.15,995.0685185185184,1.7,0.501710307331618,437.87946170554426,213.96993731953512,3785.358469147125,0.3981274467459625,7.461408269417042,9.854682458285238,12,143,7407,324
2018,198,16,96,324,13.337081741490314,12.5,1.5,0.0283,112.95,1224.6990740740741,1.9,0.5194032867495832,538.9282861699277,257.78223662399205,3799.771875,0.3973716349832991,7.448764252955721,9.835399775287016,12,143,7408,324
2018,198,17,96,324,13.191382423240636,12.715,1.5,0.0335,110.65,1020.5824074074073,1.8,0.5194032867495832,449.10683723272393,214.81849803755728,3841.2143713163427,0.3952222194236552,7.412725614678049,9.780452661398833,12,143,7409,324
2018,198,18,96,324,12.909008916504188,12.725000000000001,1.5,0.03235,111.25,739.9222222222223,2.1,0.5194032867495832,325.60244680739254,155.74340620486365,3843.146374277625,0.3951228650909787,7.4110568485639865,9.777908821936938,12,143,7410,324
2018,198,19,96,324,12.961791317815997,12.745000000000001,1.75,0.033949999999999994,112,676.1361111111111,2,0.5341474362645543,297.5333968095017,139.83293994154025,3847.011558533301,0.39492432052514403,7.407721294260211,9.772824286308655,12,143,7411,324
2018,198,20,96,324,13.038314232851123,12.754999999999999,1.4,0.034600000000000006,112.6,548.562962962963,2.5,0.5135056269435949,241.39488936042585,116.28673650799546,3848.9447392563984,0.3948251302244671,7.406054505368503,9.770283588996291,12,143,7412,324
2018,198,21,96,324,13.091905687912863,12.76,1.65,0.03535,113.65,290.2287037037037,2.1,0.5282497764585659,127.7150127696564,60.44579886460894,3849.911476641792,0.39477555555492666,7.405221357833781,9.769013632714445,12,143,7413,324
2018,198,22,96,324,13.168449404428394,12.73,1.5499999999999998,0.03375,114.44999999999999,113.22037037037036,2.7,0.5223521166525775,49.82257393258843,23.74720960919325,3844.112523103464,0.39507320844341204,7.410222712813491,9.77663729522561,12,143,7414,324
2018,198,23,96,324,13.210478227941891,12.69,1.35,0.08985,114.69999999999999,54.21851851851852,3,0.5105567970406006,23.858835106860177,11.534423017993532,3836.3860846067278,0.3954708448381283,7.416900417256665,9.786816848629863,12,143,7415,324
2018,198,24,96,324,13.213458396618853,12.66,1.45,0.03375,114.85,18.53796296296296,3.1,0.5164544568465891,8.157622407173433,3.9158330593814354,3830.595390397632,0.39576964772467765,7.421915631256054,9.794462536325504,12,143,7416,324
2018,199,1,96,325,13.222066020785268,12.620000000000001,1.55,0.03345,114.2,4.684259259259259,3,0.5223521166525775,2.0613062163673344,0.9824918089346296,3822.879992333376,0.39616882076526344,7.428611848911538,9.804671512989861,12,143,7417,325
2018,199,2,96,325,13.153121085617691,12.58,1.65,0.0322,113.9,2.2925925925925927,3,0.5282497764585659,1.008854356933291,0.47747720663707666,3815.170928224704,0.3965688748717984,7.435318676621926,9.814897353677797,12,143,7418,325
2018,199,3,96,325,13.133728813019848,12.53,1.5,0.02975,113.6,4.086111111111111,2.1,0.5194032867495832,1.7980913881852236,0.8600699417632274,3805.5435330645837,0.3970701848165237,7.443717166196162,9.827703425973205,12,143,7419,325
2018,199,4,96,325,13.113630810836478,12.469999999999999,1.65,0.0325,112.94999999999999,16.344444444444445,1,0.5282497764585659,7.1923655527408945,3.404049940047527,3794.0038106354154,0.39767358442515854,7.453817346225763,9.843105673238686,12,143,7420,325
2018,199,5,96,325,13.068995346376587,12.440000000000001,1.5,0.03135,112.8,87.70555555555556,0.6,0.5194032867495832,38.59479095211438,18.46080784584102,3788.2393476833286,0.39797603406411086,7.458876455639926,9.850821135560338,12,143,7421,325
2018,199,6,96,325,13.084298248317655,12.405000000000001,1.5,0.0319,112.9,318.93240740740737,2.2,0.5194032867495832,140.34606489604252,67.1308659031313,3781.5187029804088,0.39832952540154276,7.464786366572686,9.85983461760204,12,143,7422,325
2018,199,7,96,325,13.162049715554765,12.395,1.6,0.0335,112.94999999999999,841.9805555555555,3.7,0.5253009465555717,370.5131712759943,175.97763032787668,3779.599422774711,0.39843064841202136,7.466476421150913,9.862412296727497,12,143,7423,325
2018,199,8,96,325,13.200374379715583,12.37,1.35,0.0395,113.5,822.8453703703703,1.5,0.5105567970406006,362.09274149393315,175.0517505749943,3774.802982944776,0.39868370028767586,7.470704494642848,9.868861164354588,12,143,7424,325
2018,199,9,96,325,13.270927326785495,12.370000000000001,1.35,0.03294999999999999,113.85,1479.8453703703703,0.8,0.5105567970406006,651.2053010680794,314.8216323402701,3774.8029829447764,0.39868370028767586,7.470704494642848,9.868861164354588,12,143,7425,325
2018,199,10,96,325,13.307181420783664,12.45,1.75,0.02905,114.75,1888.0787037037037,0.3,0.5341474362645543,830.8481989424868,390.4769936722325,3790.1604347009998,0.39787516188337363,7.457189416779502,9.848248251106527,12,143,7426,325
2018,199,11,96,325,13.385253740308224,12.545,1.5,0.0319,117,1556.388888888889,0.8,0.5194032867495832,684.8882425562072,327.5983605506025,3808.430707324221,0.39691964667350393,7.441195872252028,9.823858827147252,12,143,7427,325
2018,199,12,96,325,13.591233645244758,12.585,1.55,0.03235,120.25,1097.125925925926,1.4,0.5223521166525775,482.7897787208517,230.11476861818676,3816.134214225237,0.3965188198509138,7.434479742146456,9.813618200076363,12,143,7428,325
2018,199,13,96,325,13.909616082648173,12.649999999999999,1.7999999999999998,0.03185,117.95,1071.612037037037,1.9,0.5370962661675485,471.562403193672,220.8473398525049,3828.665948073,0.3958693585036406,7.423588692215259,9.797013201510396,12,143,7429,325
2018,199,14,96,325,13.663686156548776,12.82,1.55,0.03315,118.85,1811.5342592592594,1.1,0.5223521166525775,797.1648500010647,379.95710160759415,3861.5199565810562,0.39418172287888315,7.395236409720566,9.753794532925438,12,143,7430,325
2018,199,15,96,325,13.705992919039979,12.79,1.55,0.0303,120.6,2551.4574074074076,1.1,0.5223521166525775,1122.7677042617515,535.150995041161,3855.7139570384875,0.3944783940033468,7.400225926623058,9.761399383761281,12,143,7431,325
2018,199,16,96,325,13.89372682873098,12.864999999999998,1.8,0.03065,120.2,1275.7287037037038,1.5,0.5370962661675485,561.3838521308758,262.9135179980345,3870.2355374223325,0.3937376337560453,7.387763203041844,9.742404844437107,12,143,7432,325
2018,199,17,96,325,13.837329893668688,12.870000000000001,1.85,0.0322,120.30000000000001,944.0388888888889,1.4,0.5400450960705427,415.42389574459617,193.87716273434867,3871.2044218619762,0.39368835837587396,7.3869336654827,9.741140624392882,12,143,7433,325
2018,199,18,96,325,13.853240201397593,12.84,1.6,0.0344,121.25,841.9814814814815,1.6,0.5253009465555717,370.5135787292887,175.97782385045775,3865.3925742151678,0.39398421414005547,7.391913346181421,9.748729845932552,12,143,7434,325
2018,199,19,96,325,13.946283502590788,13.055,1.7,0.0348,119.75,574.0777777777777,5.6,0.5311986063615601,252.62267234089987,119.14335217456569,3907.1211643904185,0.3918746637130495,7.356355411810571,9.694546608220575,12,143,7435,325
2018,199,20,96,325,13.72530415033616,13.05,1.65,0.04625,121.55,255.1462962962963,4.7,0.5282497764585659,112.27701489815179,53.139201981623415,3906.148707969,0.3919234403145723,7.357178925507359,9.695801258395987,12,143,7436,325
2018,199,21,96,325,13.867171030904762,13.04,1.75,0.04285,121.30000000000001,255.1453703703704,3.8,0.5341474362645543,112.27660744485739,52.767078499522775,3904.2040828538875,0.39202103373816993,7.358826439030986,9.69831133094442,12,143,7437,325
2018,199,22,96,325,13.848753865105873,13.02,1.7999999999999998,0.032850000000000004,121.2,81.32777777777777,2.8,0.5370962661675485,35.788252660290254,16.760751799689903,3900.3159845343357,0.3922163815840022,7.36212341180692,9.703334566802292,12,143,7438,325
2018,199,23,96,325,13.782184254800462,12.985,1.8,0.03755,119.7,33.18888888888889,3.3,0.5370962661675485,14.604755884457546,6.839861414806169,3893.5155141454766,0.39255875754582853,7.367899363904553,9.712135157480063,12,143,7439,325
2018,199,24,96,325,13.626464647364267,12.95,1.6,0.0388,119.25,13.653703703703703,2.7,0.5253009465555717,6.0083062792157955,2.8536839801381775,3886.7197654709994,0.39290179302751244,7.373683282915151,9.720948404416612,12,143,7440,325
2018,200,1,96,326,13.576255358943131,12.885,1.7999999999999998,0.035750000000000004,118.2,3.088888888888889,2.7,0.5370962661675485,1.359264190116906,0.6365856957871159,3874.111658134617,0.39354061355312947,7.38444603415799,9.737349523489545,12,143,7441,326
2018,200,2,96,326,13.484398822047128,12.88,1.9500000000000002,0.03505,116.95,1.3944444444444444,0.4,0.5459427558765312,0.6136246613657255,0.2843879418607185,3873.142482253824,0.39358984827860805,7.385275081084109,9.738612963989874,12,143,7442,326
2018,200,3,96,326,13.3573355133701,12.844999999999999,1.5,0.0306,115.4,3.8870370370370364,1.2,0.5194032867495832,1.7104889298893196,0.8181675992572011,3866.3609722054407,0.39393487091817964,7.391082990029176,9.747464325226659,12,143,7443,326
2018,200,4,96,326,13.20883776393063,12.805,1.5499999999999998,0.0353,114.9,43.05555555555556,1.5,0.5223521166525775,18.946578189579174,9.030612594477224,3858.6165173985687,0.3943299971945368,7.397730429473998,9.757595784542715,12,143,7444,326
2018,200,5,96,326,13.186382409342098,12.75,1.5499999999999998,0.0339,114.25,46.245370370370374,2.3,0.5223521166525775,20.350254788785634,9.699654753358386,3847.978099875,0.39487471854646733,7.406887817495965,9.771553806837085,12,143,7445,326
2018,200,6,96,326,13.126319445161483,12.754999999999999,1.4,0.031100000000000003,114,78.13796296296297,1.9,0.5135056269435949,34.384576061083806,16.56402149584981,3848.9447392563984,0.3948251302244671,7.406054505368503,9.770283588996291,12,143,7446,326
2018,200,7,96,326,13.107665011140947,12.76,1.55,0.029650000000000003,113.55,140.33055555555555,2.5,0.5223521166525775,61.75239893931292,29.433388236154507,3849.911476641792,0.39477555555492666,7.405221357833781,9.769013632714445,12,143,7447,326
2018,200,8,96,326,13.08259670863716,12.74,1.5,0.0353,113.65,363.5833333333333,2.3,0.5194032867495832,159.99468511187212,76.52926898530852,3846.045115267008,0.3949739361647146,7.408554935705403,9.774095027482995,12,143,7448,326
2018,200,9,96,326,13.155554726188766,12.77,1.6,0.0339,113.9,599.5925925925926,3.3,0.5253009465555717,263.850455321374,125.31748258363476,3851.845245281736,0.3946764471563649,7.403555556367762,9.766474504542128,12,143,7449,326
2018,200,10,96,326,13.190194722401298,12.81,1.4500000000000002,0.0305,114.1,1148.1555555555553,3.5,0.5164544568465891,505.24534468179974,242.52856102579565,3859.584232860072,0.39428055881790924,7.396898925459308,9.756328439920699,12,143,7450,326
2018,200,11,96,326,13.208364751739625,12.86,1.3,0.0316,114.85,1888.0787037037037,3.6,0.5076079671376065,830.8481989424868,403.1028236748529,3869.266750201152,0.39378692269616655,7.388592904232742,9.743669324471828,12,143,7451,326
2018,200,12,96,326,13.270162602607975,12.985,1.5,0.03415,116.4,1632.9324074074075,4.3,0.5194032867495832,718.5711840443349,343.7097137968615,3893.5155141454766,0.39255875754582853,7.367899363904553,9.712135157480063,12,143,7452,326
