day,hour,beta0,alpha,rho,o2,o2_pred,year,month,yday,par,wspeed,temp,do_eq,sch_conv,nhour,T_S,proc_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,do,type,seed,D_M
1,17,304.99451635657385,1.5022596588753268,55.75033232012845,12594.353062690281,12620.754134275467,2012,6,163,772.370967154362,3.2,11.04,10193.1209510929,0.4126635800067667,24,1,-3.974895371729872,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12643.900866333683,fixed_none,5,1
1,18,304.99451635657385,1.5022596588753268,55.75033232012845,12566.086439850278,12589.31889893649,2012,6,163,706.0783135046669,3.5,11.16,10160.55507444799,0.4113594886925368,24,1,-54.66769442518853,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12773.924805772196,fixed_none,5,1
1,19,304.99451635657385,1.5022596588753268,55.75033232012845,12546.479020702118,12569.816974988793,2012,6,163,609.4002209928761,3.6,11.254999999999999,10134.890155525594,0.41033323144385203,24,1,-42.83987823437201,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12846.316094336164,fixed_none,5,1
1,20,304.99451635657385,1.5022596588753268,55.75033232012845,12654.910614430559,12655.770066989802,2012,6,163,499.1997379189994,5.2,11.27,10130.847163093415,0.41017168524171954,24,1,85.09363944176584,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12895.647770811254,fixed_none,5,1
1,21,304.99451635657385,1.5022596588753268,55.75033232012845,12724.599020079188,12735.920337270756,2012,6,163,373.56554650590977,4,11.245000000000001,10137.58690024586,0.4104410036965459,24,1,68.82895308938532,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,13036.00445490969,fixed_none,5,1
1,22,304.99451635657385,1.5022596588753268,55.75033232012845,12723.89627036513,12721.982597061746,2012,6,163,263.4408666270947,4.6,11.245000000000001,10137.58690024586,0.4104410036965459,24,1,-12.02406690562566,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,13070.983882972649,fixed_none,5,1
1,23,304.99451635657385,1.5022596588753268,55.75033232012845,13103.10203890101,13073.433598149899,2012,6,163,142.43740575979254,4.4,11.205,10148.385224233149,0.41087269176035457,24,1,381.11944183926425,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,13062.398323576108,fixed_none,5,1
1,24,304.99451635657385,1.5022596588753268,55.75033232012845,13269.750437151348,13250.771725268407,2012,6,163,83.43048061082833,1.2,11.17,10157.848671634567,0.41125120640654905,24,1,196.3168390014489,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,13057.422669772277,fixed_none,5,1
2,1,302.15903060866117,1.5052031334314346,56.41354832511391,12982.597604342576,12925.56951855985,2012,6,164,21.926633970033947,3.1,11.16,10160.55507444799,0.4113594886925368,24,1,-268.1741209258307,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,13038.129156877858,fixed_none,5,2
2,2,302.15903060866117,1.5052031334314346,56.41354832511391,12893.674912701777,12841.290151550998,2012,6,164,6.112946736016033,2,11.205,10148.385224233149,0.41087269176035457,24,1,-31.89460585807319,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12999.808087505358,fixed_none,5,2
2,3,302.15903060866117,1.5052031334314346,56.41354832511391,12343.562870809592,12294.906447802392,2012,6,164,5.4408088456907135,2.6,11.21,10147.034440210793,0.4108186782881967,24,1,-497.7272807414065,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12938.925834850192,fixed_none,5,2
2,4,302.15903060866117,1.5052031334314346,56.41354832511391,12149.546325889114,12112.1863050106,2012,6,164,14.413800088693412,2,11.15,10163.262616510185,0.4114678311528919,24,1,-145.3601219132779,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12964.29680710183,fixed_none,5,2
2,5,302.15903060866117,1.5052031334314346,56.41354832511391,11995.824453562826,11972.423587661278,2012,6,164,41.112737910317364,2,11.11,10174.104189922544,0.41190180345660876,24,1,-116.36185144777482,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12885.247059408535,fixed_none,5,2
2,6,302.15903060866117,1.5052031334314346,56.41354832511391,11944.564309830857,11930.600285146156,2012,6,164,77.15531575577643,3.2,11.055,10189.041207420112,0.4125000925952711,24,1,-27.85927783042098,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12967.647685335618,fixed_none,5,2
2,7,302.15903060866117,1.5052031334314346,56.41354832511391,11910.359064962846,11908.607059625592,2012,6,164,131.12231307922195,4.1,11.02,10198.564623770544,0.412881775364668,24,1,-20.24122018331036,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12869.817207231983,fixed_none,5,2
2,8,302.15903060866117,1.5052031334314346,56.41354832511391,11925.191410696509,11939.655482905313,2012,6,164,179.97326156605493,3.4,11.004999999999999,10202.650391908861,0.41304558114777085,24,1,16.584351070916455,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12888.65388790989,fixed_none,5,2
2,9,302.15903060866117,1.5052031334314346,56.41354832511391,12005.018914314323,12042.759396912752,2012,6,164,372.8344496723357,2.4,11.059999999999999,10187.681865929768,0.41244562707349314,24,1,65.36343140901045,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12868.058247405435,fixed_none,5,2
2,10,302.15903060866117,1.5052031334314346,56.41354832511391,12118.749678295248,12152.703823103257,2012,6,164,485.1596138586851,3,11.085,10180.889452893418,0.4121735263773678,24,1,75.9902813824956,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,12823.049107089922,fixed_none,5,2
