Date_Time,temp,wdir,wspeed,wspeedbw,gust,RADGL
2010-07-17T13:00:00Z,8.5,319,6.8,6.8,8.4,95.4
2010-07-17T14:00:00Z,8.1,291,4,5.7,7.3,96.27
2010-07-17T15:00:00Z,8.2,282,5,5,7.1,66.82
2010-07-17T16:00:00Z,8.2,292,4.5,5.5,7.7,55.37
2010-07-17T17:00:00Z,9.4,305,3.1,5,7,58.78
2010-07-17T18:00:00Z,9.7,304,3.6,3.6,5.2,42.05
2010-07-17T19:00:00Z,8.4,286,5,5,7.6,61.58
2010-07-17T20:00:00Z,8.1,286,4.7,5,7.5,74.97
2010-07-17T21:00:00Z,8.2,293,3.2,4.4,5.9,22.42
2010-07-17T22:00:00Z,7.9,297,3.5,4.1,6.5,10.13
2010-07-17T23:00:00Z,7.8,286,3.9,3.9,5.6,2.1
2010-07-18T00:00:00Z,7.7,296,2.7,3.4,5.5,0.27
2010-07-18T01:00:00Z,7.9,301,3.9,3.9,5.6,0
2010-07-18T02:00:00Z,7.7,289,3.2,4.6,6.1,0
2010-07-18T03:00:00Z,7.6,304,4.3,4.6,6.8,0.23
2010-07-18T04:00:00Z,7.5,296,3.8,4.8,6.8,1.2
2010-07-18T05:00:00Z,7.6,297,3.7,3.7,5.6,2.87
2010-07-18T06:00:00Z,7.5,305,4.3,4.3,5.8,7.82
2010-07-18T07:00:00Z,7.9,298,4.4,5.4,7.1,24.3
2010-07-18T08:00:00Z,8.1,285,3.7,4,5.9,39.57
2010-07-18T09:00:00Z,8.7,301,3.7,3.7,5.4,67.72
2010-07-18T10:00:00Z,9.5,305,4.1,4.2,5.7,81.32
2010-07-18T11:00:00Z,9.8,286,3.6,4.1,6,139.1
2010-07-18T12:00:00Z,10.3,273,3.4,3.4,5,198.72
2010-07-18T13:00:00Z,11.7,270,4.8,4.8,6.1,208.98
2010-07-18T14:00:00Z,13,281,3.3,4.4,5.8,319.75
2010-07-18T15:00:00Z,13.8,250,2.9,3.8,5.7,568.98
2010-07-18T16:00:00Z,13.4,263,3.2,3.2,4.4,686.45
2010-07-18T17:00:00Z,14.5,256,2.9,3,4.4,590.7
2010-07-18T18:00:00Z,13.4,292,4.2,4.4,6.5,479.23
2010-07-18T19:00:00Z,10.3,291,5.2,5.9,8.3,368.65
2010-07-18T20:00:00Z,8.7,291,4.8,5.2,7.9,252.25
2010-07-18T21:00:00Z,6.8,298,4.5,4.7,7.5,145.47
2010-07-18T22:00:00Z,6.1,285,2.4,2.9,5.7,70.12
2010-07-18T23:00:00Z,5.9,291,1.8,2.6,3.6,17.5
2010-07-19T00:00:00Z,5.7,303,1.2,2.4,3.5,2.2
2010-07-19T01:00:00Z,5.3,240,1.9,1.9,2.5,0.37
2010-07-19T02:00:00Z,4.4,233,1.6,1.8,2.6,0
2010-07-19T03:00:00Z,4.2,212,1.2,1.8,3.2,0.7
2010-07-19T04:00:00Z,4.2,301,0.8,1.1,2.1,4.78
2010-07-19T05:00:00Z,3.9,312,1.9,1.9,2.7,24.7
2010-07-19T06:00:00Z,4.5,337,0.1,1.3,2.1,59.2
2010-07-19T07:00:00Z,5.7,202,0.9,0.9,1.7,101.17
2010-07-19T08:00:00Z,6.9,185,0.9,0.9,1.9,164.93
2010-07-19T09:00:00Z,9.3,73,1.3,1.3,2.6,243.6
2010-07-19T10:00:00Z,12.1,230,0.7,1.3,2.8,542.78
2010-07-19T11:00:00Z,12.5,186,2.7,2.7,3.6,614.48
2010-07-19T12:00:00Z,15.2,250,3.4,3.4,5.1,684.32
2010-07-19T13:00:00Z,15.9,260,4.1,4.1,6.3,723.72
2010-07-19T14:00:00Z,15.7,260,5.6,5.6,7.4,735.72
2010-07-19T15:00:00Z,16.6,282,6,6,8.1,678.5
2010-07-19T16:00:00Z,16.9,294,4.4,6.1,8.2,621.47
2010-07-19T17:00:00Z,17,275,4.2,4.7,7.1,575.85
2010-07-19T18:00:00Z,14.9,274,5.3,5.3,6.8,474.18
2010-07-19T19:00:00Z,13.1,280,5.3,5.3,6.8,367.55
2010-07-19T20:00:00Z,11.2,290,3.6,4.4,6.5,254.82
2010-07-19T21:00:00Z,9.7,282,2,3.1,5.2,151.98
2010-07-19T22:00:00Z,7.7,317,1.6,2.6,3.2,69.43
2010-07-19T23:00:00Z,5.9,316,1.7,2.1,2.5,16.83
2010-07-20T00:00:00Z,7.2,190,1.7,1.7,2.4,0.07
2010-07-20T01:00:00Z,6.1,90,0.6,1.1,1.6,0
2010-07-20T02:00:00Z,7.5,97,0.9,1.3,1.6,0
2010-07-20T03:00:00Z,6,6,1.4,1.8,2.4,0
2010-07-20T04:00:00Z,7,31,0.6,0.9,1.5,5.2
2010-07-20T05:00:00Z,9,30,0.4,0.5,1,44.9
2010-07-20T06:00:00Z,13.3,209,0.4,0.4,1.1,82.87
2010-07-20T07:00:00Z,14.4,137,0.9,1.1,1.9,195.35
2010-07-20T08:00:00Z,17,173,0.9,1.2,2.3,309.78
2010-07-20T09:00:00Z,17.7,25,1.7,1.8,3,427.4
2010-07-20T10:00:00Z,18.3,263,3.6,3.8,6.2,501.03
2010-07-20T11:00:00Z,18.3,266,3.8,3.8,6.2,615.8
2010-07-20T12:00:00Z,18.4,285,5.2,5.2,8.5,684.8
2010-07-20T13:00:00Z,18.7,292,5,6.5,9.9,731.57
2010-07-20T14:00:00Z,18.1,329,6,6,9.1,738.37
2010-07-20T15:00:00Z,16.3,0,5.8,6.7,10.9,729.03
2010-07-20T16:00:00Z,15.8,355,6.3,7,10.5,601.13
2010-07-20T17:00:00Z,14.8,310,8.6,8.6,12,430.55
2010-07-20T18:00:00Z,13.4,348,7.9,9.3,12.1,602.22
2010-07-20T19:00:00Z,11,320,5.4,8.1,10.7,440.1
2010-07-20T20:00:00Z,6.9,280,7.4,7.8,10.8,256.85
2010-07-20T21:00:00Z,5.8,289,6.1,7.6,10.6,158.5
2010-07-20T22:00:00Z,5.3,302,4.7,6.4,9.4,78.18
2010-07-20T23:00:00Z,4.6,289,5,6.4,8.6,17.28
2010-07-21T00:00:00Z,4.9,290,5.3,5.8,9,0.87
2010-07-21T01:00:00Z,4.8,293,4.7,4.7,7.3,0
2010-07-21T02:00:00Z,4.7,289,4.2,4.7,7.2,0
2010-07-21T03:00:00Z,4.6,317,3.6,4.3,6.5,0.38
2010-07-21T04:00:00Z,4.3,312,3.6,3.7,5.9,3.18
2010-07-21T05:00:00Z,4.6,316,2.4,3.7,5.4,15.57
2010-07-21T06:00:00Z,5.7,289,1.3,2.5,4,51.12
2010-07-21T07:00:00Z,7.7,219,1.4,2.1,4,119.47
2010-07-21T08:00:00Z,8.3,200,0.6,1.2,2.5,312.58
2010-07-21T09:00:00Z,8.8,147,1.2,1.2,2.5,429.98
2010-07-21T10:00:00Z,10.6,147,1,1.8,3,534.27
2010-07-21T11:00:00Z,12.6,261,0.9,1.1,2.9,629.33
2010-07-21T12:00:00Z,12.3,158,1.6,1.6,2.9,692.15
2010-07-21T13:00:00Z,13.7,181,1.4,1.9,2.8,732.47
2010-07-21T14:00:00Z,14.1,160,1.7,1.8,2.7,736.07
2010-07-21T15:00:00Z,14.8,173,2.2,2.5,3.2,706.88
2010-07-21T16:00:00Z,15.3,189,2.7,2.7,3.5,649.25
2010-07-21T17:00:00Z,15.7,172,2.7,3.4,4.1,569.08
2010-07-21T18:00:00Z,16.3,130,1.4,2.3,3,466.78
2010-07-21T19:00:00Z,17.3,183,0.3,2.7,3.3,364.23
2010-07-21T20:00:00Z,16.1,239,1.3,2.5,2.9,249.63
2010-07-21T21:00:00Z,14.9,184,0.3,2.1,2.5,139.93
2010-07-21T22:00:00Z,11.7,77,3.7,3.7,4.4,65.77
2010-07-21T23:00:00Z,13.2,177,8.1,8.1,11.7,15.27
2010-07-22T00:00:00Z,12.2,179,9.7,10.1,12.6,0.63
2010-07-22T01:00:00Z,11.6,175,8.8,10.6,12.7,0
2010-07-22T02:00:00Z,11.2,173,8.4,8.9,11.2,0
2010-07-22T03:00:00Z,10.9,176,9.3,9.8,12.2,0
2010-07-22T04:00:00Z,10.8,190,10.3,10.3,12.5,2.68
2010-07-22T05:00:00Z,10.5,183,7.8,9.5,12.4,30.43
2010-07-22T06:00:00Z,11.1,177,6.7,8.1,9.6,94.95
2010-07-22T07:00:00Z,12.7,183,5.6,6.4,8.2,123.68
2010-07-22T08:00:00Z,13.6,178,4.9,5.5,7.1,301.55
2010-07-22T09:00:00Z,15.6,218,2.5,5,6.9,406.6
2010-07-22T10:00:00Z,16,204,4.2,4.5,6.5,506.15
2010-07-22T11:00:00Z,15.6,200,3.2,4,5.4,458.23
2010-07-22T12:00:00Z,16.1,186,6.5,6.6,8.5,537.52
2010-07-22T13:00:00Z,16,164,2.7,5.8,7.6,810.03
2010-07-22T14:00:00Z,18,249,2.5,2.9,4.9,777.72
2010-07-22T15:00:00Z,15.7,353,3.8,3.8,7.2,530.5
2010-07-22T16:00:00Z,15.3,345,3.2,4,5.6,523.65
2010-07-22T17:00:00Z,15.2,328,2.8,3.2,4.5,252.57
2010-07-22T18:00:00Z,14.6,40,3.5,3.5,4.7,182.05
2010-07-22T19:00:00Z,14.3,23,2.5,3.4,4.5,210.45
2010-07-22T20:00:00Z,13,14,3.3,4.4,5.9,101.87
2010-07-22T21:00:00Z,12.4,349,1.2,2.2,3.5,47.42
2010-07-22T22:00:00Z,11.5,113,3.1,3.1,4.1,15.5
2010-07-22T23:00:00Z,10.8,126,1.9,3.1,3.9,5.2
2010-07-23T00:00:00Z,10.7,195,0.9,1.6,2.2,0.18
2010-07-23T01:00:00Z,10.2,222,0,2,2.6,0
2010-07-23T02:00:00Z,10,138,2,2,2.6,0
2010-07-23T03:00:00Z,10.6,172,5.4,5.4,6.4,0
2010-07-23T04:00:00Z,10.2,177,5.2,5.7,6.8,3.63
2010-07-23T05:00:00Z,10.6,167,5.8,5.8,6.9,27.67
2010-07-23T06:00:00Z,11.6,165,3.8,6.1,7.1,107.43
2010-07-23T07:00:00Z,12,199,6.3,6.3,7.5,197.63
2010-07-23T08:00:00Z,12.5,204,4.4,6.3,8.1,205.53
2010-07-23T09:00:00Z,12.8,176,6.3,6.7,9,163.3
2010-07-23T10:00:00Z,14.8,164,5,6,8,240.2
2010-07-23T11:00:00Z,16.1,158,4,5.4,7.2,479.05
2010-07-23T12:00:00Z,17,179,3,3.7,6.5,690.57
2010-07-23T13:00:00Z,18.2,192,4.6,4.6,6.5,668.35
2010-07-23T14:00:00Z,18.4,184,3.6,5.1,6.9,711.57
2010-07-23T15:00:00Z,18.5,178,4,4.6,6.2,689.58
2010-07-23T16:00:00Z,18.4,312,6,6,9.6,633.15
2010-07-23T17:00:00Z,18.3,331,5.1,5.1,7.7,555.87
2010-07-23T18:00:00Z,17.8,339,3.7,4.6,6.6,456.93
2010-07-23T19:00:00Z,17,326,3.7,3.7,5.1,347.58
2010-07-23T20:00:00Z,15.6,331,3,3.7,5.2,236.38
2010-07-23T21:00:00Z,12.7,289,3.3,3.5,5,137.83
2010-07-23T22:00:00Z,11.2,291,1.7,3.2,5.2,57.82
2010-07-23T23:00:00Z,10.7,124,0,0.9,2.3,11.4
2010-07-24T00:00:00Z,10,171,1,2.6,3.3,0
2010-07-24T01:00:00Z,10.2,97,0.7,0.9,1.5,0
2010-07-24T02:00:00Z,10.3,135,0,0.7,1.1,0
2010-07-24T03:00:00Z,9.5,26,0.7,0.9,2,0
2010-07-24T04:00:00Z,11.2,128,0.1,0.6,1,3.57
2010-07-24T05:00:00Z,12.2,137,0.4,0.8,1,11.08
2010-07-24T06:00:00Z,12.9,350,1,1.1,1.5,33.28
2010-07-24T07:00:00Z,13.9,158,0.5,0.6,1.3,74.1
2010-07-24T08:00:00Z,15.9,248,0.1,0.4,1.1,132.27
2010-07-24T09:00:00Z,16.7,205,1.4,1.4,2.5,209.73
2010-07-24T10:00:00Z,18,207,2.1,2.1,2.9,403.75
2010-07-24T11:00:00Z,19.2,250,2.2,2.6,4.1,590.35
2010-07-24T12:00:00Z,18,289,4.3,4.3,6.5,457.03
2010-07-24T13:00:00Z,19.9,299,4.1,4.7,6.9,365.6
2010-07-24T14:00:00Z,20.7,322,1.8,3.7,5.1,517.83
2010-07-24T15:00:00Z,19.3,1,5.3,6.1,8.4,715.65
2010-07-24T16:00:00Z,19.5,14,5.7,5.9,8.1,329.28
2010-07-24T17:00:00Z,19.6,18,5.5,5.8,7.8,433.47
2010-07-24T18:00:00Z,18.9,19,6.2,6.7,8.6,313.05
2010-07-24T19:00:00Z,17.6,11,5.2,6,7.6,377.87
2010-07-24T20:00:00Z,16.6,334,3.6,5.8,7.7,240.22
2010-07-24T21:00:00Z,14.1,318,3.9,3.9,5.1,142.2
2010-07-24T22:00:00Z,12,293,3.5,4,4.8,67.53
2010-07-24T23:00:00Z,10.6,296,3,3.7,5.3,11.15
2010-07-25T00:00:00Z,8.7,43,0.6,2.7,3.9,0
2010-07-25T01:00:00Z,8.8,0,0,0.8,1.2,0
2010-07-25T02:00:00Z,9.2,133,1.5,1.6,2.4,0
2010-07-25T03:00:00Z,7.9,4,0.5,1.1,1.8,0
2010-07-25T04:00:00Z,9.4,125,1.4,2.4,2.7,2.3
2010-07-25T05:00:00Z,12.5,73,0.5,0.5,1.3,27.48
2010-07-25T06:00:00Z,13.2,120,0.8,1.1,2,94.55
2010-07-25T07:00:00Z,15.4,201,0.5,0.8,1.3,173.3
2010-07-25T08:00:00Z,16.8,231,0.3,0.8,1.2,285.53
2010-07-25T09:00:00Z,16.2,195,1.4,1.4,1.8,344.6
2010-07-25T10:00:00Z,19,206,1,1.2,1.9,508.17
2010-07-25T11:00:00Z,20.1,23,1.2,1.4,2.6,593.28
2010-07-25T12:00:00Z,21.2,214,1.7,2,2.7,663.28
2010-07-25T13:00:00Z,21.4,230,3.3,3.3,3.9,702.57
2010-07-25T14:00:00Z,22.3,226,3.2,3.3,4.2,657.08
2010-07-25T15:00:00Z,22.1,309,2.8,5.1,7.7,655.62
2010-07-25T16:00:00Z,21.8,14,2.8,2.8,6.5,635.77
2010-07-25T17:00:00Z,20.8,45,5.6,6.2,9,482.87
2010-07-25T18:00:00Z,21.8,24,6.5,6.8,9.5,219.7
2010-07-25T19:00:00Z,18.8,323,4.6,6.9,9.2,181.48
2010-07-25T20:00:00Z,14.2,246,8,8,10.6,85.77
2010-07-25T21:00:00Z,13.5,302,3.4,6.6,9.1,40.37
2010-07-25T22:00:00Z,13.6,193,1.1,2.2,4.8,21.3
2010-07-25T23:00:00Z,14.1,186,2.5,2.5,3.8,5.42
2010-07-26T00:00:00Z,14.3,165,5.6,5.6,6.9,0
2010-07-26T01:00:00Z,13.6,160,6.5,6.8,8.8,0
2010-07-26T02:00:00Z,13.4,165,5.1,7,8.7,0
2010-07-26T03:00:00Z,13.3,177,6.5,6.5,8.8,0
2010-07-26T04:00:00Z,12.8,141,3.9,6.9,8.9,1.67
2010-07-26T05:00:00Z,12.2,101,1.8,3.6,4.8,8.13
2010-07-26T06:00:00Z,13.8,176,5.1,5.1,6.6,51.22
2010-07-26T07:00:00Z,14.2,178,2.3,3.9,6.3,158.72
2010-07-26T08:00:00Z,14.8,154,2.5,2.8,4.9,143.55
2010-07-26T09:00:00Z,16.7,203,1.4,1.4,3.5,205.32
2010-07-26T10:00:00Z,16.8,132,1.4,4.1,6.7,271.87
2010-07-26T11:00:00Z,17.6,143,3.9,5.1,8.5,495.47
2010-07-26T12:00:00Z,18.5,128,4.1,5.4,8.1,400.78
2010-07-26T13:00:00Z,18.9,138,4.6,4.6,8.1,470.1
2010-07-26T14:00:00Z,18.2,138,6.1,6.7,9.8,619.37
2010-07-26T15:00:00Z,18.2,137,6.1,7.5,10.6,602.83
2010-07-26T16:00:00Z,17.7,150,2.7,5.5,7.8,486.28
2010-07-26T17:00:00Z,15.8,109,5,5.4,8,457.95
2010-07-26T18:00:00Z,14.6,98,6.4,7.2,9.2,232.42
2010-07-26T19:00:00Z,14.1,99,6.3,6.8,9.3,146.88
2010-07-26T20:00:00Z,13.5,94,5,6.5,8.3,93.25
2010-07-26T21:00:00Z,12.6,83,5.7,6.3,8.3,52.17
2010-07-26T22:00:00Z,12.1,80,4.8,5.3,7.3,19.85
2010-07-26T23:00:00Z,12,67,4.3,4.8,7,2.78
2010-07-27T00:00:00Z,11.5,86,2.1,4.4,5.7,0
2010-07-27T01:00:00Z,11.1,78,2.7,2.7,3.9,0
2010-07-27T02:00:00Z,11.5,76,3.4,3.8,4.9,0
2010-07-27T03:00:00Z,11.1,75,2.6,3.2,4.4,0
2010-07-27T04:00:00Z,10.7,70,3.3,3.3,4.3,0
2010-07-27T05:00:00Z,10.7,71,3.5,3.8,5.1,2.97
2010-07-27T06:00:00Z,11.2,74,2.8,3.7,4.8,17.28
2010-07-27T07:00:00Z,12,72,2.9,3.7,4.8,47.35
2010-07-27T08:00:00Z,12.5,56,3,3,4.3,115.78
2010-07-27T09:00:00Z,12.6,59,3.5,3.7,5.3,149.42
2010-07-27T10:00:00Z,13,56,3.4,3.5,4.9,165.78
2010-07-27T11:00:00Z,14.1,32,2.9,3.2,5.4,162.62
2010-07-27T12:00:00Z,13.4,291,3.4,3.7,5.3,257.6
2010-07-27T13:00:00Z,13.5,293,3.9,4.2,6.6,227.77
2010-07-27T14:00:00Z,13.7,299,4,5,6.9,189.3
2010-07-27T15:00:00Z,13.6,290,3.4,5,7,171.58
2010-07-27T16:00:00Z,13.6,308,3.9,5.1,6.6,124.15
2010-07-27T17:00:00Z,13.4,313,5.3,5.3,6.9,71.22
2010-07-27T18:00:00Z,13,316,5.4,5.7,7.3,86.3
2010-07-27T19:00:00Z,12.5,302,4.4,5.7,7.4,76.63
2010-07-27T20:00:00Z,12,297,4.6,5.1,6.9,45.65
2010-07-27T21:00:00Z,11,295,3.5,4.9,7.5,32.9
2010-07-27T22:00:00Z,10.6,309,4,4,6,12.43
2010-07-27T23:00:00Z,10.1,292,3.8,4.3,6.3,3.67
2010-07-28T00:00:00Z,9.7,304,4.7,4.8,7.1,0.03
2010-07-28T01:00:00Z,9.5,300,3.9,4.8,6.4,0
2010-07-28T02:00:00Z,9.4,299,3.7,4.5,5.9,0
2010-07-28T03:00:00Z,9.2,304,4.4,4.5,6,0
2010-07-28T04:00:00Z,9.2,309,4.5,4.5,6.7,0.98
2010-07-28T05:00:00Z,9.4,317,3.8,3.8,5.6,7.65
2010-07-28T06:00:00Z,9.7,288,2.9,3.4,4.7,11
2010-07-28T07:00:00Z,9.8,293,3.6,3.6,5.6,23.05
2010-07-28T08:00:00Z,10.2,289,3.7,3.9,6.2,49.55
2010-07-28T09:00:00Z,10.3,310,5.1,5.1,6.6,72.8
2010-07-28T10:00:00Z,12,304,3.1,4.6,6.2,102.82
2010-07-28T11:00:00Z,12.2,307,3.4,3.5,5.5,205.02
2010-07-28T12:00:00Z,12.2,274,4.3,4.3,5.7,289.37
2010-07-28T13:00:00Z,13.7,283,3.9,4.7,6.2,150.1
2010-07-28T14:00:00Z,14,281,4,4,6.2,378.35
2010-07-28T15:00:00Z,14,293,2.8,4.3,6.5,437.92
2010-07-28T16:00:00Z,14.9,37,0.3,2.1,3.8,347.45
2010-07-28T17:00:00Z,14.7,72,2,2.7,4.3,286.88
2010-07-28T18:00:00Z,14.1,95,2,3.5,4.9,230.77
2010-07-28T19:00:00Z,13.4,291,2.8,3.7,5.2,178.83
2010-07-28T20:00:00Z,14,313,1.5,2.5,3.6,198.88
2010-07-28T21:00:00Z,10.6,292,3,3.3,5,139.3
2010-07-28T22:00:00Z,10.7,315,1.7,3.2,4.5,51.52
2010-07-28T23:00:00Z,9.8,304,2,2,3.2,5.92
2010-07-29T00:00:00Z,9.9,121,2.8,2.8,3.6,0
2010-07-29T01:00:00Z,10.2,161,3.5,3.7,4.7,0
2010-07-29T02:00:00Z,10.1,135,1.6,2.8,3.5,0
2010-07-29T03:00:00Z,9.9,112,2.2,2.2,2.7,0
2010-07-29T04:00:00Z,11.5,118,1.1,2.6,2.9,1.02
2010-07-29T05:00:00Z,13.3,130,2.9,2.9,4.8,19
2010-07-29T06:00:00Z,14.4,168,6.9,6.9,8.5,95.12
2010-07-29T07:00:00Z,14.4,167,6,6.7,8,206.4
2010-07-29T08:00:00Z,14.9,174,7.1,7.1,9.1,170.37
2010-07-29T09:00:00Z,15.4,174,6.8,7.7,9.6,229.1
2010-07-29T10:00:00Z,17.5,174,4.9,7,8.4,307.27
2010-07-29T11:00:00Z,18,189,4.2,5.8,8,582.63
2010-07-29T12:00:00Z,17.2,247,5.7,5.7,7.9,631.22
2010-07-29T13:00:00Z,16.8,295,3.1,3.9,6.1,520.77
2010-07-29T14:00:00Z,17.4,331,3.6,3.6,5.6,321.42
2010-07-29T15:00:00Z,18.2,298,1.9,3,5,340.03
2010-07-29T16:00:00Z,18.5,280,0.8,2.1,4.1,431.1
2010-07-29T17:00:00Z,16.3,217,2.4,2.4,5.9,308.23
2010-07-29T18:00:00Z,15,44,3.5,5.6,7.2,178.63
2010-07-29T19:00:00Z,14.1,138,3.5,3.7,6.1,94.48
2010-07-29T20:00:00Z,13,281,1.7,3.4,4.7,59.93
2010-07-29T21:00:00Z,12.9,323,3.6,3.6,4.9,9.55
2010-07-29T22:00:00Z,12.5,320,0.9,3.5,4.4,4.6
2010-07-29T23:00:00Z,12.2,253,1.6,2.1,3.3,0.88
2010-07-30T00:00:00Z,12.1,242,2.3,3,3.8,0
2010-07-30T01:00:00Z,11.2,7,0.9,2.1,2.4,0
2010-07-30T02:00:00Z,12.1,194,1.5,1.9,2.6,0
2010-07-30T03:00:00Z,12.2,204,1.6,1.6,2.4,0
2010-07-30T04:00:00Z,11.7,332,0.7,1.5,2.1,0.42
2010-07-30T05:00:00Z,12.1,340,0.7,0.7,1.4,3.92
2010-07-30T06:00:00Z,12.5,311,0.6,0.8,1.1,16.62
2010-07-30T07:00:00Z,13,293,0.4,0.6,1,28.5
2010-07-30T08:00:00Z,13.3,258,1,1.2,2.2,52.93
2010-07-30T09:00:00Z,13.7,279,1.8,1.9,3.3,126.77
2010-07-30T10:00:00Z,14.3,301,2,2,3.3,241.5
2010-07-30T11:00:00Z,15.1,294,1.8,2.1,3.5,192.95
2010-07-30T12:00:00Z,14.7,311,3.3,4.2,5.4,305.9
2010-07-30T13:00:00Z,15.8,311,4.6,4.6,6.7,205.97
2010-07-30T14:00:00Z,15.4,314,4.8,5.6,7.2,301.08
2010-07-30T15:00:00Z,15.9,335,5.3,5.5,7,362
2010-07-30T16:00:00Z,16.1,346,5.2,5.5,7.2,328.92
2010-07-30T17:00:00Z,16.6,340,4.9,5.2,7.1,298.78
2010-07-30T18:00:00Z,15.6,2,3.8,5.5,7,354.42
2010-07-30T19:00:00Z,13.9,301,3.7,4.5,5.9,190.45
2010-07-30T20:00:00Z,10.8,296,4.7,5,7.3,201.02
2010-07-30T21:00:00Z,9.1,298,5,5.9,8.5,126.3
2010-07-30T22:00:00Z,8.7,285,3.5,4.5,6.6,31.48
2010-07-30T23:00:00Z,8.8,297,1.9,2.5,3.9,3.85
2010-07-31T00:00:00Z,8.7,304,1.4,2.3,3.4,0.28
2010-07-31T01:00:00Z,7.9,291,1.6,2.3,3.6,0
2010-07-31T02:00:00Z,7.9,291,1.7,1.9,3.3,0
2010-07-31T03:00:00Z,7.9,295,1.6,1.6,2.4,0
2010-07-31T04:00:00Z,7.2,294,1.4,2.2,3.2,0.75
2010-07-31T05:00:00Z,7.9,353,0.4,1.4,2,5.58
2010-07-31T06:00:00Z,8.5,169,1,1.5,2.1,14.98
2010-07-31T07:00:00Z,8.8,247,0.5,0.9,1.9,31.5
2010-07-31T08:00:00Z,9.4,315,1,1.1,2.1,76.15
2010-07-31T09:00:00Z,9.8,298,1.7,1.9,3,115.08
2010-07-31T10:00:00Z,11.6,316,1.6,1.7,3.4,142.75
2010-07-31T11:00:00Z,12.3,308,2.4,2.4,4.3,258.02
2010-07-31T12:00:00Z,14.3,310,2.9,2.9,5.2,393.07
2010-07-31T13:00:00Z,13.5,277,4.7,4.7,7.1,544.93
2010-07-31T14:00:00Z,13.4,288,5,5.6,7.7,688.65
2010-07-31T15:00:00Z,13.6,280,5.7,5.7,7.9,681.53
2010-07-31T16:00:00Z,12,281,6.6,6.6,8.2,620.03
2010-07-31T17:00:00Z,11.6,289,5.9,6.3,9.1,480.25
2010-07-31T18:00:00Z,10.1,296,5.8,6.3,8.7,466.23
2010-07-31T19:00:00Z,8.7,289,5.3,6,8.1,338.88
2010-07-31T20:00:00Z,8.2,294,4.7,6,8.1,198.35
2010-07-31T21:00:00Z,7.9,308,5.3,5.6,7.2,51.52
2010-07-31T22:00:00Z,7.9,296,2.9,4.6,6.2,25.23
2010-07-31T23:00:00Z,7.5,288,2.5,2.8,4.1,4.35
2010-08-01T00:00:00Z,7.9,299,1,2.6,3.7,0
2010-08-01T01:00:00Z,7.9,314,1,1.9,2.6,0
2010-08-01T02:00:00Z,8,316,2.3,2.3,3,0
2010-08-01T03:00:00Z,8.1,256,2,2.1,3.3,0
2010-08-01T04:00:00Z,8.2,326,0.8,2.4,3.5,0.43
2010-08-01T05:00:00Z,8.1,333,1.5,1.6,2.6,4.68
2010-08-01T06:00:00Z,8.4,267,1,1.4,3.2,18.25
2010-08-01T07:00:00Z,8.5,278,1.3,1.7,2.9,40.87
2010-08-01T08:00:00Z,9.3,313,1.1,1.4,2.9,72.17
2010-08-01T09:00:00Z,11,158,0.8,1.1,2.5,152.68
2010-08-01T10:00:00Z,12.5,5,0.8,1.2,2.8,332.17
2010-08-01T11:00:00Z,12.7,166,1.2,1.5,2.6,499.38
2010-08-01T12:00:00Z,15.1,201,1.4,1.8,2.6,613
2010-08-01T13:00:00Z,15.6,181,1.8,2.3,3.3,668.6
2010-08-01T14:00:00Z,17.2,78,1.5,2,4,669.93
2010-08-01T15:00:00Z,16.7,183,2.5,2.5,3.9,678.82
2010-08-01T16:00:00Z,17,84,3.6,3.8,6.7,613.23
2010-08-01T17:00:00Z,17.3,75,2.2,4.1,6.3,565.18
2010-08-01T18:00:00Z,16.1,86,3.4,3.7,5.3,434.93
2010-08-01T19:00:00Z,12.4,286,3.6,3.6,5.7,325.3
2010-08-01T20:00:00Z,11.6,290,3.3,4,5.6,144.77
2010-08-01T21:00:00Z,10,287,3.1,3.4,5,86.47
2010-08-01T22:00:00Z,9.7,296,1.8,2.8,4.7,36.85
2010-08-01T23:00:00Z,7.6,315,2.5,2.5,3.3,5.72
2010-08-02T00:00:00Z,7.2,29,0.6,1.6,2.9,0
2010-08-02T01:00:00Z,8.4,63,0.9,1.1,1.5,0
2010-08-02T02:00:00Z,9.1,203,1.2,1.2,3.5,0
2010-08-02T03:00:00Z,9.7,40,1.1,2.3,3.5,0
2010-08-02T04:00:00Z,13.1,180,7.5,7.5,9.3,0.48
2010-08-02T05:00:00Z,12.8,174,6.3,7,9.2,16.3
2010-08-02T06:00:00Z,13.7,180,5.1,6.7,8.5,57.68
2010-08-02T07:00:00Z,11.8,325,1.8,3.8,6.4,189.92
2010-08-02T08:00:00Z,14.7,349,0.3,2.1,3,216.53
2010-08-02T09:00:00Z,15,222,1.2,1.2,2,240.05
2010-08-02T10:00:00Z,17,235,1.3,1.3,2.2,398.7
2010-08-02T11:00:00Z,16.9,278,0.7,0.9,2.3,580.47
2010-08-02T12:00:00Z,17.5,236,0.5,0.9,1.8,493.93
2010-08-02T13:00:00Z,17.6,169,0.9,1,1.8,372.25
2010-08-02T14:00:00Z,17.7,319,1.2,1.2,2.2,330.62
2010-08-02T15:00:00Z,17.9,95,1.7,1.8,4,265.32
2010-08-02T16:00:00Z,17,107,3.7,3.8,5.5,214.28
2010-08-02T17:00:00Z,14.8,192,6,6.5,9.3,157.55
