STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2018-08-19 08:00:00	2018	8	19	8	7.8	195	2.9	3.1	4.5
4300	2018-08-19 09:00:00	2018	8	19	9	9.4	188	4.7	4.7	5.7
4300	2018-08-19 10:00:00	2018	8	19	10	11.1	178	3.1	4.5	5.5
4300	2018-08-19 11:00:00	2018	8	19	11	11.8	184	3.9	4.3	5.3
4300	2018-08-19 12:00:00	2018	8	19	12	13.4	184	2.7	3.4	4.7
4300	2018-08-19 13:00:00	2018	8	19	13	14.6	181	1.6	2.6	3.4
4300	2018-08-19 14:00:00	2018	8	19	14	14.8	261	1.5	1.7	3.1
4300	2018-08-19 15:00:00	2018	8	19	15	13.9	273	1.5	2.0	4.5
4300	2018-08-19 16:00:00	2018	8	19	16	15.0	340	2.0	2.0	5.8
4300	2018-08-19 17:00:00	2018	8	19	17	14.7	193	0.8	1.5	4.1
4300	2018-08-19 18:00:00	2018	8	19	18	14.0	15	2.8	2.8	5.1
4300	2018-08-19 19:00:00	2018	8	19	19	12.3	21	4.0	4.1	5.6
4300	2018-08-19 20:00:00	2018	8	19	20	10.8	9	2.5	3.9	5.1
4300	2018-08-19 21:00:00	2018	8	19	21	8.6	255	2.2	2.2	3.5
4300	2018-08-19 22:00:00	2018	8	19	22	7.4	341	0.9	1.7	2.9
4300	2018-08-19 23:00:00	2018	8	19	23	7.7	280	1.0	1.1	1.6
4300	2018-08-20 00:00:00	2018	8	19	24	6.6	340	0.5	1.2	1.9
4300	2018-08-20 01:00:00	2018	8	20	1	7.4	180	1.5	1.6	2.3
4300	2018-08-20 02:00:00	2018	8	20	2	6.7	113	1.3	1.5	1.9
4300	2018-08-20 03:00:00	2018	8	20	3	7.2	81	1.2	1.2	1.6
4300	2018-08-20 04:00:00	2018	8	20	4	8.7	148	2.6	2.9	5.2
4300	2018-08-20 05:00:00	2018	8	20	5	9.0	168	5.0	5.4	6.6
4300	2018-08-20 06:00:00	2018	8	20	6	9.5	179	6.2	6.8	8.6
4300	2018-08-20 07:00:00	2018	8	20	7	9.7	184	5.3	7.0	8.5
4300	2018-08-20 08:00:00	2018	8	20	8	9.8	174	6.2	7.0	8.9
4300	2018-08-20 09:00:00	2018	8	20	9	10.8	178	7.4	8.1	10.0
4300	2018-08-20 10:00:00	2018	8	20	10	12.3	176	6.2	7.3	8.8
4300	2018-08-20 11:00:00	2018	8	20	11	11.7	181	7.0	7.0	8.6
4300	2018-08-20 12:00:00	2018	8	20	12	13.3	181	6.3	7.7	9.4
4300	2018-08-20 13:00:00	2018	8	20	13	13.5	191	4.9	5.3	7.2
4300	2018-08-20 14:00:00	2018	8	20	14	14.0	227	1.9	5.7	6.7
4300	2018-08-20 15:00:00	2018	8	20	15	13.9	277	3.4	3.5	5.7
4300	2018-08-20 16:00:00	2018	8	20	16	13.7	286	2.2	4.1	5.4
4300	2018-08-20 17:00:00	2018	8	20	17	12.5	293	1.3	3.0	5.3
4300	2018-08-20 18:00:00	2018	8	20	18	12.7	280	2.8	6.2	8.5
4300	2018-08-20 19:00:00	2018	8	20	19	11.6	184	5.5	5.7	7.8
4300	2018-08-20 20:00:00	2018	8	20	20	11.0	188	6.4	7.7	9.3
4300	2018-08-20 21:00:00	2018	8	20	21	10.5	185	6.3	6.8	8.6
4300	2018-08-20 22:00:00	2018	8	20	22	10.1	186	6.5	6.8	8.2
4300	2018-08-20 23:00:00	2018	8	20	23	9.9	194	6.7	6.7	8.0
4300	2018-08-21 00:00:00	2018	8	20	24	9.5	170	4.4	6.2	8.0
4300	2018-08-21 01:00:00	2018	8	21	1	10.0	194	6.0	6.9	8.2
4300	2018-08-21 02:00:00	2018	8	21	2	9.8	175	5.3	6.0	7.7
4300	2018-08-21 03:00:00	2018	8	21	3	9.4	168	4.5	5.9	7.2
4300	2018-08-21 04:00:00	2018	8	21	4	9.6	180	5.9	5.9	7.6
4300	2018-08-21 05:00:00	2018	8	21	5	9.6	185	5.4	5.5	7.2
4300	2018-08-21 06:00:00	2018	8	21	6	9.3	177	6.2	6.2	7.9
4300	2018-08-21 07:00:00	2018	8	21	7	9.4	168	4.5	5.0	6.6
4300	2018-08-21 08:00:00	2018	8	21	8	9.6	211	2.2	4.2	5.6
4300	2018-08-21 09:00:00	2018	8	21	9	9.5	128	0.9	2.1	2.6
4300	2018-08-21 10:00:00	2018	8	21	10	10.5	57	0.8	1.4	2.2
4300	2018-08-21 11:00:00	2018	8	21	11	10.7	73	3.4	3.4	4.7
4300	2018-08-21 12:00:00	2018	8	21	12	10.6	71	4.7	4.7	7.3
4300	2018-08-21 13:00:00	2018	8	21	13	10.8	66	3.7	4.8	6.4
4300	2018-08-21 14:00:00	2018	8	21	14	10.5	61	3.1	3.8	5.3
4300	2018-08-21 15:00:00	2018	8	21	15	9.9	139	1.7	2.9	4.3
4300	2018-08-21 16:00:00	2018	8	21	16	10.0	265	0.4	2.1	3.4
4300	2018-08-21 17:00:00	2018	8	21	17	8.8	333	3.6	3.6	5.5
4300	2018-08-21 18:00:00	2018	8	21	18	8.3	330	4.3	4.3	6.7
4300	2018-08-21 19:00:00	2018	8	21	19	8.3	324	2.1	4.0	5.7
4300	2018-08-21 20:00:00	2018	8	21	20	8.2	321	3.7	3.7	5.1
4300	2018-08-21 21:00:00	2018	8	21	21	7.8	311	3.5	3.6	5.3
4300	2018-08-21 22:00:00	2018	8	21	22	7.3	313	4.8	4.8	6.7
4300	2018-08-21 23:00:00	2018	8	21	23	6.9	300	3.1	4.2	5.6
4300	2018-08-22 00:00:00	2018	8	21	24	6.7	309	4.3	4.6	6.5
4300	2018-08-22 01:00:00	2018	8	22	1	6.3	306	4.1	5.0	6.9
4300	2018-08-22 02:00:00	2018	8	22	2	6.2	320	3.8	4.6	6.4
4300	2018-08-22 03:00:00	2018	8	22	3	5.9	299	3.4	4.3	5.5
4300	2018-08-22 04:00:00	2018	8	22	4	6.0	299	2.4	3.2	5.3
4300	2018-08-22 05:00:00	2018	8	22	5	6.1	304	3.1	3.2	5.2
4300	2018-08-22 06:00:00	2018	8	22	6	6.3	312	3.1	4.0	5.6
4300	2018-08-22 07:00:00	2018	8	22	7	6.6	319	3.9	3.9	5.8
4300	2018-08-22 08:00:00	2018	8	22	8	6.9	320	4.4	4.4	6.3
4300	2018-08-22 09:00:00	2018	8	22	9	7.1	305	3.9	4.3	5.7
4300	2018-08-22 10:00:00	2018	8	22	10	7.9	310	2.8	4.3	6.2
4300	2018-08-22 11:00:00	2018	8	22	11	8.7	328	3.2	3.5	5.0
4300	2018-08-22 12:00:00	2018	8	22	12	8.2	347	3.0	4.3	5.8
4300	2018-08-22 13:00:00	2018	8	22	13	9.0	337	3.0	4.5	6.1
4300	2018-08-22 14:00:00	2018	8	22	14	9.5	359	3.0	4.8	7.4
4300	2018-08-22 15:00:00	2018	8	22	15	9.7	32	4.1	5.0	6.5
4300	2018-08-22 16:00:00	2018	8	22	16	9.1	351	5.5	5.9	7.7
4300	2018-08-22 17:00:00	2018	8	22	17	9.3	17	4.9	5.0	7.1
4300	2018-08-22 18:00:00	2018	8	22	18	8.7	353	3.6	5.5	7.2
4300	2018-08-22 19:00:00	2018	8	22	19	8.4	359	3.9	5.1	6.8
4300	2018-08-22 20:00:00	2018	8	22	20	7.9	15	3.8	5.5	7.3
4300	2018-08-22 21:00:00	2018	8	22	21	7.3	16	4.2	4.3	6.0
4300	2018-08-22 22:00:00	2018	8	22	22	6.8	349	2.4	3.5	5.1
4300	2018-08-22 23:00:00	2018	8	22	23	6.6	335	2.3	2.8	4.1
4300	2018-08-23 00:00:00	2018	8	22	24	6.4	330	3.4	3.4	4.5
4300	2018-08-23 01:00:00	2018	8	23	1	6.4	337	3.0	3.1	4.5
4300	2018-08-23 02:00:00	2018	8	23	2	6.3	315	3.6	3.6	4.8
4300	2018-08-23 03:00:00	2018	8	23	3	6.0	332	1.6	3.9	5.1
4300	2018-08-23 04:00:00	2018	8	23	4	6.1	307	1.8	2.2	3.2
4300	2018-08-23 05:00:00	2018	8	23	5	6.0	329	2.7	3.0	4.5
4300	2018-08-23 06:00:00	2018	8	23	6	6.1	320	2.1	2.8	4.0
4300	2018-08-23 07:00:00	2018	8	23	7	6.2	319	3.8	3.8	6.1
4300	2018-08-23 08:00:00	2018	8	23	8	6.7	315	3.3	4.0	5.7
4300	2018-08-23 09:00:00	2018	8	23	9	6.8	332	3.0	4.4	6.0
4300	2018-08-23 10:00:00	2018	8	23	10	6.9	314	3.4	4.5	6.7
4300	2018-08-23 11:00:00	2018	8	23	11	7.0	317	5.8	5.8	8.2
4300	2018-08-23 12:00:00	2018	8	23	12	7.5	316	5.7	6.3	8.4
4300	2018-08-23 13:00:00	2018	8	23	13	8.0	316	6.2	6.7	9.1
4300	2018-08-23 14:00:00	2018	8	23	14	8.0	311	5.7	6.5	9.0
4300	2018-08-23 15:00:00	2018	8	23	15	9.3	34	5.3	5.3	8.3
4300	2018-08-23 16:00:00	2018	8	23	16	8.7	28	5.0	5.6	7.3
4300	2018-08-23 17:00:00	2018	8	23	17	8.4	19	5.5	5.5	8.1
4300	2018-08-23 18:00:00	2018	8	23	18	8.4	31	5.8	6.1	8.4
4300	2018-08-23 19:00:00	2018	8	23	19	7.8	21	6.3	6.3	8.5
4300	2018-08-23 20:00:00	2018	8	23	20	7.2	21	5.9	5.9	8.6
4300	2018-08-23 21:00:00	2018	8	23	21	6.7	21	5.3	5.9	8.0
4300	2018-08-23 22:00:00	2018	8	23	22	6.5	16	3.1	4.3	6.4
4300	2018-08-23 23:00:00	2018	8	23	23	5.9	316	1.6	2.4	3.8
4300	2018-08-24 00:00:00	2018	8	23	24	5.4	347	1.8	2.0	3.0
4300	2018-08-24 01:00:00	2018	8	24	1	5.1	334	2.1	2.2	3.0
4300	2018-08-24 02:00:00	2018	8	24	2	5.3	340	1.2	2.0	2.4
4300	2018-08-24 03:00:00	2018	8	24	3	5.5	323	0.8	1.2	2.1
4300	2018-08-24 04:00:00	2018	8	24	4	5.4	307	1.2	1.7	2.2
4300	2018-08-24 05:00:00	2018	8	24	5	5.0	308	0.8	1.5	2.1
4300	2018-08-24 06:00:00	2018	8	24	6	5.3	298	1.2	1.3	2.4
4300	2018-08-24 07:00:00	2018	8	24	7	5.6	283	1.9	2.1	3.1
4300	2018-08-24 08:00:00	2018	8	24	8	6.2	334	4.2	4.8	6.0
4300	2018-08-24 09:00:00	2018	8	24	9	6.4	328	3.7	4.5	5.9
4300	2018-08-24 10:00:00	2018	8	24	10	6.3	317	3.9	4.2	5.5
4300	2018-08-24 11:00:00	2018	8	24	11	6.7	341	3.7	4.5	6.5
4300	2018-08-24 12:00:00	2018	8	24	12	6.4	311	4.7	4.7	7.2
4300	2018-08-24 13:00:00	2018	8	24	13	7.3	305	4.1	4.5	7.0
4300	2018-08-24 14:00:00	2018	8	24	14	8.4	336	4.4	5.1	7.2
4300	2018-08-24 15:00:00	2018	8	24	15	8.7	325	4.4	4.5	6.8
4300	2018-08-24 16:00:00	2018	8	24	16	8.6	337	3.7	4.5	6.9
4300	2018-08-24 17:00:00	2018	8	24	17	7.8	345	4.3	4.5	6.4
4300	2018-08-24 18:00:00	2018	8	24	18	7.3	350	3.9	4.4	5.7
4300	2018-08-24 19:00:00	2018	8	24	19	6.8	339	4.2	4.3	5.9
4300	2018-08-24 20:00:00	2018	8	24	20	5.9	350	2.8	4.2	5.9
4300	2018-08-24 21:00:00	2018	8	24	21	4.7	355	2.6	3.2	3.7
4300	2018-08-24 22:00:00	2018	8	24	22	4.9	338	1.9	2.4	3.1
4300	2018-08-24 23:00:00	2018	8	24	23	4.7	340	1.8	2.1	2.8
4300	2018-08-25 00:00:00	2018	8	24	24	4.0	4	1.5	2.0	2.3
4300	2018-08-25 01:00:00	2018	8	25	1	4.1	335	0.9	0.9	2.2
4300	2018-08-25 02:00:00	2018	8	25	2	3.8	305	1.0	2.1	3.8
4300	2018-08-25 03:00:00	2018	8	25	3	4.0	295	0.0	0.4	1.1
4300	2018-08-25 04:00:00	2018	8	25	4	4.1	339	0.1	0.6	0.9
4300	2018-08-25 05:00:00	2018	8	25	5	3.4	327	1.0	1.0	1.2
4300	2018-08-25 06:00:00	2018	8	25	6	3.0	339	0.7	1.5	1.7
4300	2018-08-25 07:00:00	2018	8	25	7	4.2	337	0.7	1.5	1.9
4300	2018-08-25 08:00:00	2018	8	25	8	4.7	310	1.1	1.7	2.3
4300	2018-08-25 09:00:00	2018	8	25	9	4.9	307	2.3	2.6	3.7
4300	2018-08-25 10:00:00	2018	8	25	10	6.0	315	1.0	2.2	3.4
4300	2018-08-25 11:00:00	2018	8	25	11	7.4	315	1.5	2.2	3.4
4300	2018-08-25 12:00:00	2018	8	25	12	8.7	298	0.4	3.7	5.6
4300	2018-08-25 13:00:00	2018	8	25	13	6.6	319	3.0	5.1	6.7
4300	2018-08-25 14:00:00	2018	8	25	14	6.7	349	4.2	5.2	7.6
4300	2018-08-25 15:00:00	2018	8	25	15	6.6	44	4.5	4.5	6.5
4300	2018-08-25 16:00:00	2018	8	25	16	6.5	25	3.0	4.6	6.1
4300	2018-08-25 17:00:00	2018	8	25	17	6.6	31	4.7	4.9	6.8
4300	2018-08-25 18:00:00	2018	8	25	18	6.2	18	5.0	5.0	6.5
4300	2018-08-25 19:00:00	2018	8	25	19	5.5	12	5.1	5.5	6.9
4300	2018-08-25 20:00:00	2018	8	25	20	4.7	22	5.5	5.5	7.1
4300	2018-08-25 22:00:00	2018	8	25	22	2.9	354	1.9	4.1	5.7
4300	2018-08-26 00:00:00	2018	8	25	24	2.4	331	2.1	2.1	2.6
4300	2018-08-26 03:00:00	2018	8	26	3	3.4	131	0.0	0.2	0.8
4300	2018-08-26 04:00:00	2018	8	26	4	2.8	42	0.1	0.7	1.0
4300	2018-08-26 05:00:00	2018	8	26	5	2.7	109	0.1	0.9	1.5
4300	2018-08-26 06:00:00	2018	8	26	6	2.5	89	2.0	2.0	2.8
4300	2018-08-26 08:00:00	2018	8	26	8	3.5	84	4.0	4.0	5.5
4300	2018-08-26 09:00:00	2018	8	26	9	4.0	86	3.1	4.1	5.5
4300	2018-08-26 10:00:00	2018	8	26	10	4.9	87	1.4	3.0	4.0
4300	2018-08-26 13:00:00	2018	8	26	13	6.8	358	1.2	1.2	2.6
4300	2018-08-26 14:00:00	2018	8	26	14	8.3	254	0.3	1.2	2.2
4300	2018-08-26 15:00:00	2018	8	26	15	8.6	268	1.6	1.9	3.3
4300	2018-08-26 16:00:00	2018	8	26	16	8.6	14	0.5	1.9	3.1
4300	2018-08-26 17:00:00	2018	8	26	17	9.1	9	1.0	1.8	2.7
4300	2018-08-26 19:00:00	2018	8	26	19	8.0	39	3.3	3.3	4.7
4300	2018-08-26 20:00:00	2018	8	26	20	7.6	71	4.3	4.3	6.0
4300	2018-08-26 21:00:00	2018	8	26	21	5.9	109	4.3	5.6	8.4
4300	2018-08-26 23:00:00	2018	8	26	23	4.9	102	3.6	4.6	6.0
4300	2018-08-27 00:00:00	2018	8	26	24	3.8	123	1.5	3.2	4.1
4300	2018-08-27 01:00:00	2018	8	27	1	3.1	114	2.0	2.0	2.4
4300	2018-08-27 02:00:00	2018	8	27	2	3.5	87	2.1	2.1	2.6
