STOD	TIMI	T	D	F	FX	FG
4300	2017-06-08 05:00:00	2,1	229	2,3	3	4,1
4300	2017-06-08 06:00:00	2,3	220	2,7	3,3	4,4
4300	2017-06-08 07:00:00	3	213	2,7	3,1	4,6
4300	2017-06-08 08:00:00	3,8	209	1,3	2,5	4,2
4300	2017-06-08 09:00:00	4,9	229	2	2,2	4,1
4300	2017-06-08 10:00:00	5,2	267	2,5	3,3	5
4300	2017-06-08 11:00:00	5,4	293	2,4	3,1	5,1
4300	2017-06-08 12:00:00	5,9	311	3,5	4,1	6,5
4300	2017-06-08 13:00:00	6,2	309	3,6	3,6	6,3
4300	2017-06-08 14:00:00	6,3	295	3,2	4,1	6,2
4300	2017-06-08 15:00:00	5,8	312	4	4,5	6,3
4300	2017-06-08 16:00:00	5,8	312	5	5	6,4
4300	2017-06-08 17:00:00	5,9	315	3	4,6	6,4
4300	2017-06-08 18:00:00	5,8	316	4,3	4,3	6,3
4300	2017-06-08 19:00:00	5,1	341	4,1	4,6	6,4
4300	2017-06-08 20:00:00	4,6	330	3,8	4,5	6,4
4300	2017-06-08 21:00:00	3,9	352	2,5	3,8	5,3
4300	2017-06-08 22:00:00	2,8	349	3,7	4	5,1
4300	2017-06-08 23:00:00	2,5	349	3	3,7	5,3
4300	2017-06-09 00:00:00	2,3	316	2,4	3,5	4,7
4300	2017-06-09 01:00:00	2,1	328	2,8	3	3,8
4300	2017-06-09 02:00:00	2,2	297	1,4	2,8	3,7
4300	2017-06-09 03:00:00	2	317	2,2	2,8	3,5
4300	2017-06-09 04:00:00	1,7	342	3,8	4,5	6
4300	2017-06-09 05:00:00	1,8	332	3,6	4	5,1
4300	2017-06-09 06:00:00	2,2	320	1,9	2,8	3,6
4300	2017-06-09 07:00:00	2,6	82	1,3	2,5	3,6
4300	2017-06-09 08:00:00	2,9	50	2,2	3,2	4,5
4300	2017-06-09 09:00:00	3,3	116	2	2,1	3,5
4300	2017-06-09 10:00:00	4,3	139	2	2,1	4,1
4300	2017-06-09 11:00:00	5,3	230	1,2	2	3,8
4300	2017-06-09 12:00:00	5,6	39	1,2	2,7	5,1
4300	2017-06-09 13:00:00	6,3	100	1,7	2,4	4,5
4300	2017-06-09 14:00:00	8	237	1,9	1,9	3
4300	2017-06-09 15:00:00	9,3	234	2,3	2,4	3,8
4300	2017-06-09 16:00:00	8,6	26	2,1	2,3	4,6
4300	2017-06-09 17:00:00	9,4	334	2	3,9	5,6
4300	2017-06-09 18:00:00	9,2	45	3,1	3,6	6
4300	2017-06-09 19:00:00	8,9	56	3,7	3,7	5,1
4300	2017-06-09 20:00:00	8,3	47	3,4	4,4	6,1
4300	2017-06-09 21:00:00	8,5	29	3,9	3,9	5,6
4300	2017-06-09 22:00:00	6,5	23	5,3	5,3	6,3
4300	2017-06-09 23:00:00	5,3	22	4,1	5,3	6,4
4300	2017-06-10 00:00:00	5	352	1,3	3,7	5,6
4300	2017-06-10 01:00:00	2,6	313	2,3	2,6	3,9
4300	2017-06-10 02:00:00	1,8	125	1,9	2,2	3,1
4300	2017-06-10 03:00:00	0,7	317	1,2	1,6	2,1
4300	2017-06-10 04:00:00	1,5	139	2,2	2,4	3,1
4300	2017-06-10 05:00:00	3	97	1,2	1,7	2,2
4300	2017-06-10 06:00:00	4,1	153	1,4	1,5	2,1
4300	2017-06-10 07:00:00	6,7	88	0,6	0,9	1,6
4300	2017-06-10 08:00:00	7	209	1,3	1,3	2
4300	2017-06-10 09:00:00	8,9	206	2,4	2,6	3,5
4300	2017-06-10 10:00:00	10,2	201	2,3	3	3,7
4300	2017-06-10 11:00:00	10	195	2,5	2,5	3,1
4300	2017-06-10 12:00:00	9	26	3	4	6,2
4300	2017-06-10 13:00:00	10,8	329	2,4	3,3	4,6
4300	2017-06-10 14:00:00	11,6	12	3	3	4,8
4300	2017-06-10 15:00:00	11,4	3	5	5,5	6,4
4300	2017-06-10 16:00:00	10,9	8	5,2	5,2	6,5
4300	2017-06-10 17:00:00	11,4	12	5,3	5,3	6,5
4300	2017-06-10 18:00:00	9,7	13	5,2	5,4	6,9
4300	2017-06-10 19:00:00	11,4	12	5,2	5,4	6,4
4300	2017-06-10 20:00:00	10,1	23	5,4	5,4	6,4
4300	2017-06-10 21:00:00	8,9	16	4,9	5,4	6,4
4300	2017-06-10 22:00:00	7,4	22	4,9	5,4	6,4
4300	2017-06-10 23:00:00	4,2	341	4,2	5,3	6,3
4300	2017-06-11 00:00:00	2,9	341	4,5	5,2	6,2
4300	2017-06-11 01:00:00	1,3	321	3	3,8	5,5
4300	2017-06-11 02:00:00	1,6	330	2	3,6	4,3
4300	2017-06-11 03:00:00	2	330	2,9	3,3	4,9
4300	2017-06-11 04:00:00	2,7	332	2,6	3,2	4,1
4300	2017-06-11 05:00:00	3	338	2,2	3,1	4,3
4300	2017-06-11 06:00:00	3,6	23	3,8	4,3	5,7
4300	2017-06-11 07:00:00	3,7	325	2,3	3,6	5
4300	2017-06-11 08:00:00	4,1	336	2,8	3,6	4,7
4300	2017-06-11 09:00:00	4,5	330	3,3	3,5	5,2
4300	2017-06-11 10:00:00	4,8	317	5,4	5,4	6,5
4300	2017-06-11 11:00:00	5,5	336	5,3	5,5	6,4
4300	2017-06-11 12:00:00	5,9	336	4,5	5,3	6,4
4300	2017-06-11 13:00:00	6,4	11	5,3	5,3	6,4
4300	2017-06-11 14:00:00	6,4	309	5,2	5,3	6,5
4300	2017-06-11 15:00:00	7,2	340	5,1	5,1	6,4
4300	2017-06-11 16:00:00	6,5	320	5,3	5,3	6,4
4300	2017-06-11 17:00:00	6,4	323	5	5,4	6,4
4300	2017-06-11 18:00:00	6	324	5,2	5,4	6,4
4300	2017-06-11 19:00:00	5,8	336	5,3	5,3	6,4
4300	2017-06-11 20:00:00	5,1	332	5,3	5,3	6,5
4300	2017-06-11 21:00:00	4,7	330	4,6	4,9	6,4
4300	2017-06-11 22:00:00	4,2	321	4,1	4,3	6,1
4300	2017-06-11 23:00:00	4	332	4,1	5	6,2
4300	2017-06-12 00:00:00	3,5	314	3,5	4,3	5,5
4300	2017-06-12 01:00:00	2,8	332	3,9	4,2	5,7
4300	2017-06-12 02:00:00	2,5	340	2,9	4,3	6,3
4300	2017-06-12 03:00:00	2,4	332	3	3	4,2
4300	2017-06-12 04:00:00	2,4	336	2,9	3,5	4,5
4300	2017-06-12 05:00:00	2,5	315	2	2,7	3,3
4300	2017-06-12 06:00:00	2,6	312	2,2	2,2	3
4300	2017-06-12 07:00:00	2,7	293	2,3	2,5	3,5
4300	2017-06-12 08:00:00	3,2	313	2,9	2,9	4,1
4300	2017-06-12 09:00:00	3,1	321	2,9	3	4,5
4300	2017-06-12 10:00:00	3,7	318	3,6	3,6	5,2
4300	2017-06-12 11:00:00	4,4	302	2,5	2,6	4,8
4300	2017-06-12 12:00:00	5,1	299	2	2,8	4,6
4300	2017-06-12 13:00:00	6	256	2,1	2,4	4,5
4300	2017-06-12 14:00:00	7,3	251	2,4	2,9	4,5
4300	2017-06-12 15:00:00	8,1	213	3,4	3,5	5
4300	2017-06-12 16:00:00	8,6	231	2,5	3,6	4,9
4300	2017-06-12 17:00:00	8,1	254	3,3	3,4	4,7
4300	2017-06-12 18:00:00	8,8	311	2,4	3,4	5,5
4300	2017-06-12 19:00:00	9	294	3,5	3,5	5
4300	2017-06-12 20:00:00	8,5	296	3,2	3,4	5,4
4300	2017-06-12 21:00:00	7,7	328	4,6	5	6,2
4300	2017-06-12 22:00:00	6	326	2,7	4,2	5,4
4300	2017-06-12 23:00:00	3,2	302	1,7	2,4	4,4
4300	2017-06-13 00:00:00	2,3	291	2,8	3	4,2
4300	2017-06-13 01:00:00	1,7	301	0,5	2,6	3,7
4300	2017-06-13 02:00:00	1,3	105	3,6	3,6	4,3
4300	2017-06-13 03:00:00	2,4	116	2,9	3,5	4,4
4300	2017-06-13 04:00:00	2,4	331	1,1	2,5	3,4
4300	2017-06-13 05:00:00	2,1	251	1,9	2,4	3,1
4300	2017-06-13 06:00:00	2,1	263	1,8	2,3	3,1
4300	2017-06-13 07:00:00	2,6	298	1,5	1,9	3,4
4300	2017-06-13 08:00:00	2,9	324	1,5	2,3	3,4
4300	2017-06-13 09:00:00	4,2	271	2,1	2,2	3,6
4300	2017-06-13 10:00:00	4,6	272	3	3	4,9
4300	2017-06-13 11:00:00	5,2	275	3,2	3,2	5,2
4300	2017-06-13 12:00:00	6,2	293	2,7	3,2	5
4300	2017-06-13 13:00:00	7,7	297	3,4	3,4	5,6
4300	2017-06-13 14:00:00	8,8	279	3,2	3,2	5,7
4300	2017-06-13 15:00:00	9,5	277	3,1	3,8	5,4
4300	2017-06-13 16:00:00	8,3	305	5,1	5,1	6,3
4300	2017-06-13 17:00:00	7,6	324	4,9	5,4	6,4
4300	2017-06-13 18:00:00	7,2	341	4,1	4,5	6,2
4300	2017-06-13 19:00:00	6,1	282	4,3	4,3	5,9
4300	2017-06-13 20:00:00	6,2	302	4,6	4,6	6,2
4300	2017-06-13 21:00:00	5,2	297	3,6	4,2	5,7
4300	2017-06-13 22:00:00	4,7	290	3,2	4,1	5,4
4300	2017-06-13 23:00:00	4,1	292	3	3,8	5,6
4300	2017-06-14 00:00:00	3,8	286	2,4	3	4,8
4300	2017-06-14 01:00:00	3,9	290	2,2	2,4	4
4300	2017-06-14 02:00:00	3,6	290	2,1	2,2	3,7
4300	2017-06-14 03:00:00	3,3	293	2,2	2,7	3,6
4300	2017-06-14 04:00:00	3,7	293	1,8	2,2	3,1
4300	2017-06-14 05:00:00	3,9	303	2	2,2	3
4300	2017-06-14 06:00:00	4,5	279	1,2	1,4	2,1
4300	2017-06-14 07:00:00	4,8	297	1,1	1,4	2,1
4300	2017-06-14 08:00:00	5,5	294	0,7	1,7	2,7
4300	2017-06-14 09:00:00	6,5	15	1,2	1,2	2,3
4300	2017-06-14 10:00:00	9	352	1,9	2,7	4,9
4300	2017-06-14 11:00:00	10,9	298	2,8	2,8	4,6
4300	2017-06-14 12:00:00	12,5	338	1,9	3,2	5,3
4300	2017-06-14 13:00:00	13,7	14	2,6	3,1	6
4300	2017-06-14 14:00:00	14,5	1	2,5	3,9	5,6
4300	2017-06-14 15:00:00	15,1	40	3,3	3,3	6,3
4300	2017-06-14 16:00:00	14,1	30	5,1	5,2	6,3
4300	2017-06-14 17:00:00	13	39	5,2	5,3	6,3
4300	2017-06-14 18:00:00	11,3	39	5,2	5,4	7
4300	2017-06-14 19:00:00	11,3	330	3,7	5,3	6,4
4300	2017-06-14 20:00:00	12	12	5,2	5,2	6,4
4300	2017-06-14 21:00:00	11,3	53	4,8	5,3	6,3
4300	2017-06-14 22:00:00	10,9	63	4,7	5,2	6,3
4300	2017-06-14 23:00:00	9,3	67	4,6	5,1	6,2
4300	2017-06-15 00:00:00	8,9	67	3,8	4,8	6,1
4300	2017-06-15 01:00:00	8,6	74	3,1	3,9	5,5
4300	2017-06-15 02:00:00	8	85	3	3,6	4,9
4300	2017-06-15 03:00:00	7,6	77	3,6	3,9	5,4
4300	2017-06-15 04:00:00	7,2	67	1,4	3,4	4,5
4300	2017-06-15 05:00:00	6,1	305	2,7	2,7	3,8
4300	2017-06-15 06:00:00	5,9	299	3	3,3	5
4300	2017-06-15 07:00:00	6,4	303	3,4	3,4	4,8
4300	2017-06-15 08:00:00	7,4	298	2,2	3,6	4,8
4300	2017-06-15 09:00:00	8,3	28	1,6	2,2	3,8
4300	2017-06-15 10:00:00	8,2	10	3,4	3,4	4,4
4300	2017-06-15 11:00:00	8,9	63	2,3	2,9	4,3
4300	2017-06-15 12:00:00	9,2	53	2,6	2,9	4,3
4300	2017-06-15 13:00:00	9,1	70	2,2	3,5	5,1
4300	2017-06-15 14:00:00	9,8	79	2,5	3,5	4,9
4300	2017-06-15 15:00:00	9,8	27	3,1	3,1	4,7
4300	2017-06-15 16:00:00	10,6	75	1,3	3,7	5
4300	2017-06-15 17:00:00	10,2	41	4,8	4,8	6,3
4300	2017-06-15 18:00:00	9,4	34	5,3	5,3	6,4
4300	2017-06-15 19:00:00	9,8	32	4,6	5,4	6,4
4300	2017-06-15 20:00:00	10	34	4,8	5,4	6,4
4300	2017-06-15 21:00:00	8,9	33	5,4	5,5	6,5
4300	2017-06-15 22:00:00	8,3	42	5,2	5,4	6,4
4300	2017-06-15 23:00:00	7,7	353	2,5	5,2	6,4
4300	2017-06-16 00:00:00	7,6	51	1,6	2,7	3,9
4300	2017-06-16 01:00:00	7,1	345	1,2	1,5	2
4300	2017-06-16 02:00:00	6,9	339	0,7	1,7	2,2
4300	2017-06-16 03:00:00	7,4	74	2	2	2,9
4300	2017-06-16 04:00:00	7,4	75	2,9	2,9	3,7
4300	2017-06-16 05:00:00	7,4	87	2,3	2,8	3,6
4300	2017-06-16 06:00:00	7,5	113	1,8	2,5	3,2
4300	2017-06-16 07:00:00	7,9	84	1,9	2,1	2,8
4300	2017-06-16 08:00:00	8,2	110	1,5	1,9	2,7
4300	2017-06-16 09:00:00	9	112	1,5	1,5	2,2
4300	2017-06-16 10:00:00	10,1	71	2	2	3,5
4300	2017-06-16 11:00:00	10,5	62	3,3	3,3	4,3
4300	2017-06-16 12:00:00	10,7	72	3,1	3,5	4,7
4300	2017-06-16 13:00:00	11,1	66	3,6	3,6	5,1
4300	2017-06-16 14:00:00	12,4	68	4,2	4,2	5,8
4300	2017-06-16 15:00:00	12,7	69	4,1	4,1	5,7
4300	2017-06-16 16:00:00	13,4	69	3,2	3,6	5,1
4300	2017-06-16 17:00:00	13,1	40	2,7	3,2	4,9
4300	2017-06-16 18:00:00	13,7	79	4,9	5	6,3
4300	2017-06-16 19:00:00	13,8	66	5,1	5,3	6,8
4300	2017-06-16 20:00:00	12,8	290	2,5	4,5	6,2
4300	2017-06-16 21:00:00	10,9	238	5	5	6,8
4300	2017-06-16 22:00:00	10,6	276	3,1	5	6
4300	2017-06-16 23:00:00	10,4	210	1,7	2,9	4,6
4300	2017-06-17 00:00:00	9,8	200	0,7	2	2,5
4300	2017-06-17 01:00:00	9,6	178	2,6	2,6	4,1
4300	2017-06-17 02:00:00	9,6	182	5,2	5,6	6,8
4300	2017-06-17 03:00:00	9,3	161	5,5	6,5	8,3
4300	2017-06-17 04:00:00	8,8	180	7,8	7,8	9,3
4300	2017-06-17 05:00:00	8,6	183	5,3	7,1	9,1
4300	2017-06-17 06:00:00	8,6	179	6	6,2	7,4
4300	2017-06-17 07:00:00	9	173	5,3	5,7	7,2
4300	2017-06-17 08:00:00	11	194	5,7	5,9	7,2
4300	2017-06-17 09:00:00	12,3	208	5,3	5,5	6,7
4300	2017-06-17 10:00:00	11,9	211	5,3	5,6	6,6
4300	2017-06-17 11:00:00	12,5	211	4,3	5,5	6,6
4300	2017-06-17 12:00:00	13	207	5,6	5,6	6,6
4300	2017-06-17 13:00:00	13,2	205	4,4	5,5	6,6
4300	2017-06-17 14:00:00	13,3	224	5,2	5,2	6,4
4300	2017-06-17 15:00:00	12,4	201	5,5	6	7,6
4300	2017-06-17 16:00:00	13,4	234	5,2	6,1	7,7
4300	2017-06-17 17:00:00	13,4	263	2,7	5,6	6,7
4300	2017-06-17 18:00:00	12,6	312	5,2	5,2	6,4
4300	2017-06-17 19:00:00	12	299	3,9	5,3	6,3
4300	2017-06-17 20:00:00	10,5	291	3,9	4,7	6,1
4300	2017-06-17 21:00:00	10,3	295	3,7	4,3	6
4300	2017-06-17 22:00:00	10	289	2,2	3,4	5,4
4300	2017-06-17 23:00:00	8,8	294	1,4	1,8	2,3
4300	2017-06-18 00:00:00	8,5	234	2	2	2,7
4300	2017-06-18 01:00:00	8,3	217	3,6	3,6	5,2
4300	2017-06-18 02:00:00	7,6	196	5,3	5,3	6,5
4300	2017-06-18 03:00:00	7,2	185	5,7	5,9	6,9
4300	2017-06-18 04:00:00	7,5	188	6,1	6,1	7,1
4300	2017-06-18 05:00:00	8,6	184	5,3	6,1	7,1
4300	2017-06-18 06:00:00	8,7	188	5,2	5,6	6,7
4300	2017-06-18 07:00:00	9,2	188	5,5	5,8	6,8
4300	2017-06-18 08:00:00	9,7	193	5,4	5,5	6,5
4300	2017-06-18 09:00:00	9,7	200	5,6	5,6	6,5
4300	2017-06-18 10:00:00	9,9	207	4,4	5,3	6,5
4300	2017-06-18 11:00:00	10,7	246	3,4	3,9	5,4
4300	2017-06-18 12:00:00	11	264	3,3	4,5	6,2
4300	2017-06-18 13:00:00	10,6	256	5,1	5,2	6,4
4300	2017-06-18 14:00:00	10,9	273	4,7	4,7	6,1
4300	2017-06-18 15:00:00	10,1	290	3,5	4,6	6,1
4300	2017-06-18 16:00:00	9,6	298	3,9	4,6	6,2
4300	2017-06-18 17:00:00	9,2	287	3,6	4,1	6
4300	2017-06-18 18:00:00	7,9	281	4,3	4,9	6
4300	2017-06-18 19:00:00	7	293	3,7	4,4	6
4300	2017-06-18 20:00:00	6,3	283	3,9	4,5	6
4300	2017-06-18 21:00:00	5,3	297	3,8	3,8	5,9
4300	2017-06-18 22:00:00	4,7	302	4,1	4,2	5,7
4300	2017-06-18 23:00:00	4,4	317	3,4	4	5,6
4300	2017-06-19 00:00:00	3,7	336	2,4	3	3,9
4300	2017-06-19 01:00:00	3,3	337	3,4	3,6	4,9
4300	2017-06-19 02:00:00	2,7	330	2,8	4,1	5,3
4300	2017-06-19 03:00:00	2,7	324	1,5	2,6	3,8
4300	2017-06-19 04:00:00	2,7	338	2,2	2,7	3,8
4300	2017-06-19 05:00:00	3	338	2,1	2,1	2,6
4300	2017-06-19 06:00:00	3,4	337	3,8	3,8	5,2
4300	2017-06-19 07:00:00	3,4	329	4,9	5	6,5
4300	2017-06-19 08:00:00	3,7	327	4,7	5,1	6,4
4300	2017-06-19 09:00:00	3,6	320	4,7	4,7	5,8
4300	2017-06-19 10:00:00	4,2	325	4,7	5	6,4
4300	2017-06-19 11:00:00	4,8	312	3,9	5	6,4
4300	2017-06-19 12:00:00	5,5	306	4,3	5	6,5
4300	2017-06-19 13:00:00	5,6	333	5,1	5,3	6,4
4300	2017-06-19 14:00:00	5,1	322	5,1	5,3	6,4
4300	2017-06-19 15:00:00	6	328	5,3	5,4	6,5
4300	2017-06-19 16:00:00	6,7	325	5,3	5,3	6,6
4300	2017-06-19 17:00:00	7,1	331	4,3	5,4	6,5
4300	2017-06-19 18:00:00	7,3	313	3,2	3,5	6,3
4300	2017-06-19 19:00:00	8,2	305	3,3	3,3	5,1
4300	2017-06-19 20:00:00	7,9	289	3,5	3,5	5,5
4300	2017-06-19 21:00:00	6,5	298	1,8	3,6	5,6
4300	2017-06-19 22:00:00	5,9	317	2,3	3	4,2
4300	2017-06-19 23:00:00	4,5	334	2,3	2,9	3,3
4300	2017-06-20 00:00:00	4,6	312	2,4	2,4	3,5
4300	2017-06-20 01:00:00	3,9	301	1,5	2,7	3,4
4300	2017-06-20 02:00:00	2,8	325	1,2	2	2,5
4300	2017-06-20 03:00:00	3,1	323	1,4	1,5	1,7
4300	2017-06-20 04:00:00	3,7	333	1,1	2,4	2,6
4300	2017-06-20 05:00:00	4,7	355	0,4	0,9	1,2
4300	2017-06-20 06:00:00	5,2	127	1,9	1,9	2,6
4300	2017-06-20 07:00:00	5,6	139	1,3	1,7	2,8
4300	2017-06-20 08:00:00	7,9	195	1,1	1,6	2,7
4300	2017-06-20 09:00:00	8,9	76	2,9	2,9	4,4
4300	2017-06-20 10:00:00	10,1	87	2,8	2,8	4,8
4300	2017-06-20 11:00:00	10,2	233	3	3	4,1
4300	2017-06-20 12:00:00	11,5	239	2	3,2	4
4300	2017-06-20 13:00:00	11,5	221	3,1	3,1	3,8
4300	2017-06-20 14:00:00	10,8	207	3,4	3,4	6
4300	2017-06-20 15:00:00	10,6	200	4,6	5,3	6,4
4300	2017-06-20 16:00:00	10,8	168	3	5,1	6,5
4300	2017-06-20 17:00:00	11,2	155	2,1	4,1	6
4300	2017-06-20 18:00:00	12,1	200	5,3	5,5	6,5
4300	2017-06-20 19:00:00	11,8	193	4,5	5,5	6,5
4300	2017-06-20 20:00:00	11,6	190	2,8	5	6,5
4300	2017-06-20 21:00:00	11,4	80	2,4	3,3	3,8
4300	2017-06-20 22:00:00	11,9	101	3,3	3,4	5,4
4300	2017-06-20 23:00:00	11,6	187	3,8	3,8	5,9
4300	2017-06-21 00:00:00	11	174	2,9	5	6,1
4300	2017-06-21 01:00:00	10,3	189	5,4	5,7	6,5
4300	2017-06-21 02:00:00	9,3	170	2	5,5	6,4
4300	2017-06-21 03:00:00	9,6	169	5,1	5,4	7,1
4300	2017-06-21 04:00:00	9,1	124	1	5,2	6,2
4300	2017-06-21 05:00:00	9	142	4,2	4,8	6,2
4300	2017-06-21 06:00:00	9,2	105	2,7	2,9	4,6
4300	2017-06-21 07:00:00	9,9	94	2,3	2,3	4,6
4300	2017-06-21 08:00:00	10,8	225	3,5	3,9	5,6
4300	2017-06-21 09:00:00	10,9	79	2,4	4,9	6
4300	2017-06-21 10:00:00	10,2	142	6,6	6,6	9,8
4300	2017-06-21 11:00:00	10,4	140	7,1	7,2	9,8
4300	2017-06-21 12:00:00	10,8	84	5,2	6,2	8,3
4300	2017-06-21 13:00:00	11,4	136	5,2	5,2	7,8
4300	2017-06-21 14:00:00	10,7	114	5,5	5,6	8,4
4300	2017-06-21 15:00:00	12,3	115	5,6	5,6	7,7
4300	2017-06-21 16:00:00	11,2	116	5,4	5,9	8
4300	2017-06-21 17:00:00	8,7	114	6	6,9	10,1
4300	2017-06-21 18:00:00	7,1	105	6,2	7,1	9,9
4300	2017-06-21 19:00:00	7,1	103	6,3	6,3	8,6
4300	2017-06-21 20:00:00	7,3	108	5,1	5,7	7,8
4300	2017-06-21 21:00:00	6,6	106	5,1	5,1	6,4
4300	2017-06-21 22:00:00	6,7	90	4,8	5,2	6,2
4300	2017-06-21 23:00:00	6,2	98	4,5	5,4	7,2
4300	2017-06-22 00:00:00	5,8	113	4,5	5,1	6,3
4300	2017-06-22 01:00:00	5,4	110	3,1	4,6	6
4300	2017-06-22 02:00:00	5,3	92	3,6	4,1	5,5
4300	2017-06-22 03:00:00	4,9	71	2	3,8	4,7
4300	2017-06-22 04:00:00	5	49	0,1	1,9	2,5
4300	2017-06-22 05:00:00	5,3	303	1,5	1,5	2,3
4300	2017-06-22 06:00:00	5,6	299	1	2,4	2,8
4300	2017-06-22 07:00:00	6,1	275	2,4	2,6	3,7
4300	2017-06-22 08:00:00	6,4	234	4	4	5,3
4300	2017-06-22 09:00:00	8,3	232	2,4	4,1	5,1
4300	2017-06-22 10:00:00	8,5	199	0,8	1,6	2,8
4300	2017-06-22 11:00:00	10,3	232	1,5	1,5	2,8
4300	2017-06-22 12:00:00	11,7	216	2	3	4,4
4300	2017-06-22 13:00:00	12,3	205	1,4	2,5	4
4300	2017-06-22 14:00:00	13,9	200	0,7	1,3	2,4
4300	2017-06-22 15:00:00	12,4	159	1,5	1,5	2,6
4300	2017-06-22 16:00:00	12,6	163	1,6	1,6	2,7
4300	2017-06-22 17:00:00	13,8	83	1,3	1,7	3,4
4300	2017-06-22 18:00:00	13,7	3	1,1	2,6	3,7
4300	2017-06-22 19:00:00	11,4	30	5,2	5,2	6,4
4300	2017-06-22 20:00:00	12,2	44	5,3	5,3	6,3
4300	2017-06-22 21:00:00	11,9	64	4,9	5,3	6,7
4300	2017-06-22 22:00:00	10,3	164	3,4	4,7	6,1
4300	2017-06-22 23:00:00	9,8	78	5	5	6,2
4300	2017-06-23 00:00:00	8,8	86	4	5,1	6,1
4300	2017-06-23 01:00:00	8,1	90	4,1	5,1	6,2
4300	2017-06-23 02:00:00	7,3	74	3,9	5,1	6,2
4300	2017-06-23 03:00:00	7,1	78	3,8	4,9	6,1
4300	2017-06-23 04:00:00	7	45	3,3	3,7	5,1
4300	2017-06-23 05:00:00	7,1	44	3,8	3,8	5,4
4300	2017-06-23 06:00:00	7	56	5,3	5,3	6,7
4300	2017-06-23 07:00:00	6,7	69	6,5	6,5	9
4300	2017-06-23 08:00:00	6,7	56	5,8	6,9	9
4300	2017-06-23 09:00:00	6,7	45	6	6,6	9,2
4300	2017-06-23 10:00:00	5,8	37	6,9	6,9	9,9
4300	2017-06-23 11:00:00	6,1	32	5,6	7,5	9,9
4300	2017-06-23 12:00:00	5,7	14	6,3	6,6	9,8
4300	2017-06-23 13:00:00	6,4	16	6,3	6,7	8,9
4300	2017-06-23 14:00:00	7	18	7	7	9,4
4300	2017-06-23 15:00:00	6,8	19	7,4	7,4	10,8
4300	2017-06-23 16:00:00	7,3	19	7,6	8	11,6
4300	2017-06-23 17:00:00	7	11	7,7	8,5	13
4300	2017-06-23 18:00:00	6,7	12	7,1	7,6	10,8
4300	2017-06-23 19:00:00	6,8	9	6,1	6,9	9,7
4300	2017-06-23 20:00:00	6,7	13	6,7	6,9	10,3
4300	2017-06-23 21:00:00	6,4	12	6,4	7,6	10,7
4300	2017-06-23 22:00:00	6,1	12	6,3	7,4	9,6
4300	2017-06-23 23:00:00	5,9	15	6,4	6,6	9,1
4300	2017-06-24 00:00:00	6	15	6,6	7	10,2
4300	2017-06-24 01:00:00	5,9	1	5,9	6,7	9,4
4300	2017-06-24 02:00:00	5,9	8	5,8	5,9	8,5
4300	2017-06-24 03:00:00	6	10	5,7	6	8,2
4300	2017-06-24 04:00:00	5,7	9	5,3	5,8	7,4
4300	2017-06-24 05:00:00	5,7	3	5,3	5,3	6,8
4300	2017-06-24 06:00:00	5,8	9	5,4	5,4	7,6
4300	2017-06-24 07:00:00	5,9	10	5,3	5,4	7,3
4300	2017-06-24 08:00:00	5,6	2	5,3	5,4	6,9
4300	2017-06-24 09:00:00	5,7	356	5,3	5,4	7
4300	2017-06-24 10:00:00	5,8	5	5,4	5,4	6,8
4300	2017-06-24 11:00:00	5,9	12	5,3	5,4	6,7
4300	2017-06-24 12:00:00	6,3	9	5,4	5,4	6,9
4300	2017-06-24 13:00:00	6,4	21	5,5	5,5	6,8
4300	2017-06-24 14:00:00	6,3	25	5,4	5,5	7
4300	2017-06-24 15:00:00	6,1	16	5,3	5,4	6,7
4300	2017-06-24 16:00:00	6,4	28	5,4	5,5	6,7
4300	2017-06-24 17:00:00	6,8	24	5,5	5,5	7,1
4300	2017-06-24 18:00:00	6,4	34	5,4	5,5	6,8
4300	2017-06-24 19:00:00	6,5	25	5,1	5,3	6,4
4300	2017-06-24 20:00:00	5,5	360	5,2	6	7,7
4300	2017-06-24 21:00:00	5,3	16	5,3	5,5	7,5
4300	2017-06-24 22:00:00	5	10	4,4	5,4	6,4
4300	2017-06-24 23:00:00	3,1	326	2,7	5,2	6,4
4300	2017-06-25 00:00:00	2,9	360	3	3,3	4,7
4300	2017-06-25 01:00:00	1,5	7	2,3	2,5	4,4
4300	2017-06-25 02:00:00	1,4	312	2,7	2,7	3,5
4300	2017-06-25 03:00:00	2,6	350	1,8	3,2	3,9
4300	2017-06-25 04:00:00	2,9	322	2	2,5	4,3
4300	2017-06-25 05:00:00	3,9	30	4,2	4,2	6
4300	2017-06-25 06:00:00	4,2	2	3,4	4,1	5,3
4300	2017-06-25 07:00:00	4,9	327	3,5	3,5	5,1
4300	2017-06-25 08:00:00	4,9	296	1,8	3,8	5
4300	2017-06-25 09:00:00	5,8	261	0,7	2	3,1
4300	2017-06-25 10:00:00	6	263	2,3	2,3	3,7
4300	2017-06-25 11:00:00	7,5	214	2,9	3,2	4,7
4300	2017-06-25 12:00:00	6,3	332	2,4	2,7	3,9
4300	2017-06-25 13:00:00	7,6	18	3,1	3,1	4,8
4300	2017-06-25 14:00:00	9,7	195	1,9	2,7	4,8
4300	2017-06-25 15:00:00	11,5	279	0,7	2	4,8
4300	2017-06-25 16:00:00	9,3	5	3,2	4,2	6,2
