STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2017-11-24 16:00:00	2017	11	24	16	-2,7	326	16,3	17,8	24
4300	2017-11-24 17:00:00	2017	11	24	17	-2,5	328	19,3	19,4	24,3
4300	2017-11-24 18:00:00	2017	11	24	18	-2,3	336	19,2	19,2	24,7
4300	2017-11-24 19:00:00	2017	11	24	19	-2,3	336	17,5	18	23,7
4300	2017-11-24 20:00:00	2017	11	24	20	-2,5	334	16,8	18,8	22,7
4300	2017-11-24 21:00:00	2017	11	24	21	-2,6	335	15,7	16,9	21,8
4300	2017-11-24 22:00:00	2017	11	24	22	-2,9	339	16,2	17,1	21,2
4300	2017-11-24 23:00:00	2017	11	24	23	-3,1	328	16,7	16,7	22
4300	2017-11-25 00:00:00	2017	11	24	24	-2,9	334	15,5	16,6	21,9
4300	2017-11-25 01:00:00	2017	11	25	1	-3,2	335	14,5	16,1	21,2
4300	2017-11-25 02:00:00	2017	11	25	2	-3,5	333	14,2	15,4	20,4
4300	2017-11-25 03:00:00	2017	11	25	3	-3,5	333	12,7	14,3	18,6
4300	2017-11-25 04:00:00	2017	11	25	4	-3,3	329	12,9	14	18,6
4300	2017-11-25 05:00:00	2017	11	25	5	-3,3	331	12,1	14,3	17,7
4300	2017-11-25 06:00:00	2017	11	25	6	-3,5	331	13,9	13,9	18
4300	2017-11-25 07:00:00	2017	11	25	7	-3,9	330	12,9	15	18,4
4300	2017-11-25 08:00:00	2017	11	25	8	-3,6	330	12,2	13,1	18,6
4300	2017-11-25 09:00:00	2017	11	25	9	-3,6	331	12,7	12,7	16,4
4300	2017-11-25 10:00:00	2017	11	25	10	-3,4	335	10,1	12,2	15,3
4300	2017-11-25 11:00:00	2017	11	25	11	-3,5	338	11	12,5	15,6
4300	2017-11-25 12:00:00	2017	11	25	12	-3,8	341	10,8	11,4	15,1
4300	2017-11-25 13:00:00	2017	11	25	13	-3,9	349	9,1	10,8	13,6
4300	2017-11-25 14:00:00	2017	11	25	14	-4	342	7,8	9,3	11,8
4300	2017-11-25 15:00:00	2017	11	25	15	-4,3	342	8,7	10,1	13,7
4300	2017-11-25 16:00:00	2017	11	25	16	-3,8	331	7,9	9,9	12,4
4300	2017-11-25 17:00:00	2017	11	25	17	-4,6	333	4,5	7,2	9,1
4300	2017-11-25 18:00:00	2017	11	25	18	-5,3	312	4	5,5	6,5
4300	2017-11-25 19:00:00	2017	11	25	19	-5,3	333	2,4	4,5	5,3
4300	2017-11-25 20:00:00	2017	11	25	20	-4,5	304	3,4	5,4	6,8
4300	2017-11-25 21:00:00	2017	11	25	21	-4,4	301	3,6	4,7	5,9
4300	2017-11-25 22:00:00	2017	11	25	22	-4,8	310	2,2	4	5,5
4300	2017-11-25 23:00:00	2017	11	25	23	-5,3	318	1,9	1,9	2,6
4300	2017-11-26 00:00:00	2017	11	25	24	-6,3	279	1,5	1,7	2,1
4300	2017-11-26 01:00:00	2017	11	26	1	-6	128	0,5	2,2	2,8
4300	2017-11-26 02:00:00	2017	11	26	2	-7,1	200	2,7	2,7	3,8
4300	2017-11-26 03:00:00	2017	11	26	3	-8,4	112	1,5	3,2	3,8
4300	2017-11-26 04:00:00	2017	11	26	4	-11,3	175	0,9	2,9	4,6
4300	2017-11-26 05:00:00	2017	11	26	5	-12,1	162	1,7	1,7	2,3
4300	2017-11-26 06:00:00	2017	11	26	6	-12,3	44	0,2	1,5	2,6
4300	2017-11-26 07:00:00	2017	11	26	7	-12,1	59	0,3	1	1,6
4300	2017-11-26 08:00:00	2017	11	26	8	-12,8	73	0,3	0,6	1,7
4300	2017-11-26 09:00:00	2017	11	26	9	-12,8	251	0,3	0,8	1,7
4300	2017-11-26 10:00:00	2017	11	26	10	-14,2	184	2,5	2,5	3,2
4300	2017-11-26 11:00:00	2017	11	26	11	-15,3	176	1,3	1,7	2,5
4300	2017-11-26 12:00:00	2017	11	26	12	-15,9	167	1,2	1,9	2,7
4300	2017-11-26 13:00:00	2017	11	26	13	-15,4	24	1,1	1,7	2,2
4300	2017-11-26 14:00:00	2017	11	26	14	-14,9	277	0,4	0,9	1,4
4300	2017-11-26 15:00:00	2017	11	26	15	-14,1	332	0,1	0,8	1,3
4300	2017-11-26 16:00:00	2017	11	26	16	-13,2	0	0	0,3	0,8
4300	2017-11-26 17:00:00	2017	11	26	17	-12	183	0,6	0,9	1,3
4300	2017-11-26 18:00:00	2017	11	26	18	-12,1	18	0	0,5	1
4300	2017-11-26 19:00:00	2017	11	26	19	-12,6	16	0,7	0,7	1,1
4300	2017-11-26 20:00:00	2017	11	26	20	-12,1	0	0	0,1	0,7
4300	2017-11-26 21:00:00	2017	11	26	21	-12,1	0	0	0,1	0,3
4300	2017-11-26 22:00:00	2017	11	26	22	-14,3	346	0,2	0,3	0,7
4300	2017-11-26 23:00:00	2017	11	26	23	-14	5	0,1	0,2	0,6
4300	2017-11-27 00:00:00	2017	11	26	24	-13	345	0,1	0,2	0,6
4300	2017-11-27 01:00:00	2017	11	27	1	-13	0	0	0,2	0,5
4300	2017-11-27 02:00:00	2017	11	27	2	-12,6	0	0	0,1	0,3
4300	2017-11-27 03:00:00	2017	11	27	3	-10,8	135	0,2	0,3	0,4
4300	2017-11-27 04:00:00	2017	11	27	4	-10	115	0,1	0,1	0,3
4300	2017-11-27 05:00:00	2017	11	27	5	-9,4	154	0	0,1	0,2
4300	2017-11-27 06:00:00	2017	11	27	6	-9,3	50	0,2	0,4	0,5
4300	2017-11-27 07:00:00	2017	11	27	7	-9,5	37	0,3	0,3	0,5
4300	2017-11-27 08:00:00	2017	11	27	8	-9,7	75	0,2	0,3	0,5
4300	2017-11-27 09:00:00	2017	11	27	9	-9,9	0	0	0,2	0,5
4300	2017-11-27 10:00:00	2017	11	27	10	-9,5	0	0	0	0,3
4300	2017-11-27 11:00:00	2017	11	27	11	-9,4	0	0	0,3	0,5
4300	2017-11-27 12:00:00	2017	11	27	12	-9,2	102	0,1	0,5	0,6
4300	2017-11-27 13:00:00	2017	11	27	13	-9	122	0,2	0,2	0,4
4300	2017-11-27 14:00:00	2017	11	27	14	-8,7	0	0	0,1	0,3
4300	2017-11-27 15:00:00	2017	11	27	15	-7,7	0	0	0	0,3
4300	2017-11-27 16:00:00	2017	11	27	16	-8,2	0	0	0,4	0,6
4300	2017-11-27 17:00:00	2017	11	27	17	-7,8	0	0	0	0
4300	2017-11-27 18:00:00	2017	11	27	18	-8	0	0	0	0
4300	2017-11-27 19:00:00	2017	11	27	19	-7,5	153	0,2	0,2	0,4
4300	2017-11-27 20:00:00	2017	11	27	20	-7,2	125	0,2	1,4	2,1
4300	2017-11-27 21:00:00	2017	11	27	21	-7	94	0	1,4	1,6
4300	2017-11-27 22:00:00	2017	11	27	22	-7,3	0	0	0,2	0,6
4300	2017-11-27 23:00:00	2017	11	27	23	-6,4	200	2,4	2,4	3
4300	2017-11-28 00:00:00	2017	11	27	24	-6,1	180	2,5	2,5	3,6
4300	2017-11-28 01:00:00	2017	11	28	1	-5,9	196	1,1	3,7	5,4
4300	2017-11-28 02:00:00	2017	11	28	2	-6	197	1,5	2,2	3,9
4300	2017-11-28 03:00:00	2017	11	28	3	-7,1	189	3,7	3,7	4,5
4300	2017-11-28 04:00:00	2017	11	28	4	-7,7	205	4,7	4,7	5,4
4300	2017-11-28 05:00:00	2017	11	28	5	-7,6	159	0,5	5,8	6,7
4300	2017-11-28 06:00:00	2017	11	28	6	-7,3	207	3,1	3,2	5
4300	2017-11-28 07:00:00	2017	11	28	7	-10	329	0,9	3,6	6,1
4300	2017-11-28 08:00:00	2017	11	28	8	-9,5	187	5,2	5,2	7,4
4300	2017-11-28 09:00:00	2017	11	28	9	-10,7	177	3	5,6	7,7
4300	2017-11-28 10:00:00	2017	11	28	10	-11,3	182	4,3	6,3	8,1
4300	2017-11-28 11:00:00	2017	11	28	11	-10,1	190	6,2	6,4	7,8
4300	2017-11-28 12:00:00	2017	11	28	12	-10,1	193	2,7	4,6	6,6
4300	2017-11-28 13:00:00	2017	11	28	13	-10,1	182	3,6	6,3	8,7
4300	2017-11-28 14:00:00	2017	11	28	14	-9,2	176	4,1	4,9	6,6
4300	2017-11-28 15:00:00	2017	11	28	15	-8,1	183	3,6	6,5	7,9
4300	2017-11-28 16:00:00	2017	11	28	16	-7,9	186	0,3	4,6	6,4
4300	2017-11-28 17:00:00	2017	11	28	17	-7,2	197	5,6	6,7	8,3
4300	2017-11-28 18:00:00	2017	11	28	18	-6,8	182	3,8	5,8	7,3
4300	2017-11-28 19:00:00	2017	11	28	19	-7,2	196	6,6	6,6	7,8
4300	2017-11-28 20:00:00	2017	11	28	20	-6,9	175	3	5,6	6,5
4300	2017-11-28 21:00:00	2017	11	28	21	-7	165	1,5	6,5	7,9
4300	2017-11-28 22:00:00	2017	11	28	22	-8,1	208	3	3,9	5,9
4300	2017-11-28 23:00:00	2017	11	28	23	-8,8	107	0,2	5,5	8,7
4300	2017-11-29 00:00:00	2017	11	28	24	-8,8	183	1,9	2,3	3
4300	2017-11-29 01:00:00	2017	11	29	1	-9,4	176	4,5	4,5	5,9
4300	2017-11-29 02:00:00	2017	11	29	2	-11,9	50	2,4	4,8	5,8
4300	2017-11-29 03:00:00	2017	11	29	3	-11	41	0,2	2,1	2,5
4300	2017-11-29 04:00:00	2017	11	29	4	-11,4	242	0	1,8	2,3
4300	2017-11-29 05:00:00	2017	11	29	5	-12,1	352	0,4	0,7	1,3
4300	2017-11-29 06:00:00	2017	11	29	6	-10,4	194	0,4	0,8	1,2
4300	2017-11-29 07:00:00	2017	11	29	7	-10,3	81	0,4	0,4	0,9
4300	2017-11-29 08:00:00	2017	11	29	8	-9,9	0	0	0,8	1,1
4300	2017-11-29 09:00:00	2017	11	29	9	-8,2	89	0,7	0,7	1
4300	2017-11-29 10:00:00	2017	11	29	10	-7,4	46	0,3	0,9	1,4
4300	2017-11-29 11:00:00	2017	11	29	11	-8,1	194	0,1	0,2	1,6
4300	2017-11-29 12:00:00	2017	11	29	12	-7,1	356	1,2	1,6	2,8
4300	2017-11-29 13:00:00	2017	11	29	13	-7,3	62	1	1,7	2,1
4300	2017-11-29 14:00:00	2017	11	29	14	-6,4	30	0	0,7	1,1
4300	2017-11-29 15:00:00	2017	11	29	15	-9,1	13	1,5	1,5	2,6
4300	2017-11-29 16:00:00	2017	11	29	16	-9,3	77	0,6	1,4	1,8
4300	2017-11-29 17:00:00	2017	11	29	17	-8,4	16	0,3	0,4	0,9
4300	2017-11-29 18:00:00	2017	11	29	18	-8,1	341	0,2	0,8	1,7
4300	2017-11-29 19:00:00	2017	11	29	19	-9,4	24	2	2,1	2,6
4300	2017-11-29 20:00:00	2017	11	29	20	-10,7	340	1,3	1,8	2,5
4300	2017-11-29 21:00:00	2017	11	29	21	-7,1	25	1,3	1,5	2
4300	2017-11-29 22:00:00	2017	11	29	22	-3,8	147	0,3	1,6	2,1
4300	2017-11-29 23:00:00	2017	11	29	23	0,2	187	6,5	7,4	9,2
4300	2017-11-30 00:00:00	2017	11	29	24	0,7	195	5,8	6,8	8,2
4300	2017-11-30 01:00:00	2017	11	30	1	1,4	187	8,1	8,1	9,9
4300	2017-11-30 02:00:00	2017	11	30	2	1,7	186	8,6	8,7	12,1
4300	2017-11-30 03:00:00	2017	11	30	3	1,4	183	9,8	9,8	11,3
4300	2017-11-30 04:00:00	2017	11	30	4	2	182	9,6	9,7	11,9
4300	2017-11-30 05:00:00	2017	11	30	5	2,5	184	10,2	10,4	12,2
4300	2017-11-30 06:00:00	2017	11	30	6	2,8	179	8,8	10,7	12,6
4300	2017-11-30 07:00:00	2017	11	30	7	2,9	174	9	9,5	10,9
4300	2017-11-30 08:00:00	2017	11	30	8	2,6	178	9,1	9,1	11,3
4300	2017-11-30 09:00:00	2017	11	30	9	2,9	163	7,3	11,1	13,1
4300	2017-11-30 10:00:00	2017	11	30	10	3,1	178	12,9	12,9	17,6
4300	2017-11-30 11:00:00	2017	11	30	11	2,5	174	13,5	15,5	18,8
4300	2017-11-30 12:00:00	2017	11	30	12	3,3	182	14	14,8	17,9
4300	2017-11-30 13:00:00	2017	11	30	13	3,2	177	11,2	14,9	17,8
4300	2017-11-30 14:00:00	2017	11	30	14	3	177	9,8	10,3	12,9
4300	2017-11-30 15:00:00	2017	11	30	15	3,2	181	12,2	12,2	15,5
4300	2017-11-30 16:00:00	2017	11	30	16	3,7	183	10,3	12,4	14,2
4300	2017-11-30 17:00:00	2017	11	30	17	4,1	191	12,2	12,2	15,5
4300	2017-11-30 18:00:00	2017	11	30	18	5,1	189	15,9	16,3	20,2
4300	2017-11-30 19:00:00	2017	11	30	19	3,5	169	13,2	17,4	20,3
4300	2017-11-30 20:00:00	2017	11	30	20	3,2	176	10,3	13	16,2
4300	2017-11-30 21:00:00	2017	11	30	21	3,3	171	11,7	12,7	15,1
4300	2017-11-30 22:00:00	2017	11	30	22	3,3	183	12,4	13,2	16,4
4300	2017-11-30 23:00:00	2017	11	30	23	3,2	171	9,1	13,3	15,6
4300	2017-12-01 00:00:00	2017	11	30	24	3,4	186	12	14,4	19,5
4300	2017-12-01 01:00:00	2017	12	1	1	4,2	190	9,5	11,2	15,6
4300	2017-12-01 02:00:00	2017	12	1	2	4,1	196	18,1	18,1	21
4300	2017-12-01 03:00:00	2017	12	1	3	3,5	190	16,1	19,5	22,6
4300	2017-12-01 04:00:00	2017	12	1	4	2,9	180	12,2	16	19,1
4300	2017-12-01 05:00:00	2017	12	1	5	3,4	181	16,4	18,5	21,5
4300	2017-12-01 06:00:00	2017	12	1	6	3,9	172	14,4	16,6	20,5
4300	2017-12-01 07:00:00	2017	12	1	7	4,6	158	10	14,2	19
4300	2017-12-01 08:00:00	2017	12	1	8	4,1	182	7,4	8,9	11,2
4300	2017-12-01 09:00:00	2017	12	1	9	4,3	65	5,9	11,5	16,4
4300	2017-12-01 10:00:00	2017	12	1	10	4,8	217	5,1	8,2	16,1
4300	2017-12-01 11:00:00	2017	12	1	11	4,2	192	13,3	14,4	16,9
4300	2017-12-01 12:00:00	2017	12	1	12	3,9	175	11,6	13,4	16,6
4300	2017-12-01 13:00:00	2017	12	1	13	3,7	175	8,3	11,4	14,1
4300	2017-12-01 14:00:00	2017	12	1	14	3,6	186	10,2	10,2	13,2
4300	2017-12-01 15:00:00	2017	12	1	15	3,6	188	8,2	11	14
4300	2017-12-01 16:00:00	2017	12	1	16	3,3	187	8,8	12,7	15
4300	2017-12-01 17:00:00	2017	12	1	17	4,2	180	14,2	14,2	16,2
4300	2017-12-01 18:00:00	2017	12	1	18	4,9	158	9,5	12,1	14,2
4300	2017-12-01 19:00:00	2017	12	1	19	3,5	179	9,6	11	12,8
4300	2017-12-01 20:00:00	2017	12	1	20	4,4	215	8,5	12,1	14,2
4300	2017-12-01 21:00:00	2017	12	1	21	3,3	197	8	9,5	12,1
4300	2017-12-01 22:00:00	2017	12	1	22	5,1	228	14,6	14,6	17,3
4300	2017-12-01 23:00:00	2017	12	1	23	4,7	259	12,4	16,7	19,7
4300	2017-12-02 00:00:00	2017	12	1	24	3,2	207	10,4	11,2	14,3
4300	2017-12-02 01:00:00	2017	12	2	1	3,3	231	13,7	13,7	17,1
4300	2017-12-02 02:00:00	2017	12	2	2	2,6	218	8,9	14,4	17,3
4300	2017-12-02 03:00:00	2017	12	2	3	2,3	222	10,1	11,2	15,4
4300	2017-12-02 04:00:00	2017	12	2	4	2,3	233	12,4	12,4	15,7
4300	2017-12-02 05:00:00	2017	12	2	5	1,7	236	12,6	14,4	17,5
4300	2017-12-02 06:00:00	2017	12	2	6	2,5	237	14,1	14,8	18,2
4300	2017-12-02 07:00:00	2017	12	2	7	2	258	9,7	11,5	14,5
4300	2017-12-02 08:00:00	2017	12	2	8	1,5	258	11,4	12,6	16,8
4300	2017-12-02 09:00:00	2017	12	2	9	2	252	13,2	14,8	18,8
4300	2017-12-02 10:00:00	2017	12	2	10	1,4	248	9,4	11,8	14,7
4300	2017-12-02 11:00:00	2017	12	2	11	1,7	257	12,8	12,8	15,9
4300	2017-12-02 12:00:00	2017	12	2	12	1	262	7,3	13,4	17,5
4300	2017-12-02 13:00:00	2017	12	2	13	1,4	232	4,4	7,6	12,9
4300	2017-12-02 14:00:00	2017	12	2	14	0,2	258	5,1	6,1	8,8
4300	2017-12-02 15:00:00	2017	12	2	15	1,7	258	6,2	6,9	12,1
4300	2017-12-02 16:00:00	2017	12	2	16	2	253	8,5	8,5	10,8
4300	2017-12-02 17:00:00	2017	12	2	17	0,3	291	5,8	7,3	10,1
4300	2017-12-02 18:00:00	2017	12	2	18	0,3	297	4	5,3	7,6
4300	2017-12-02 19:00:00	2017	12	2	19	-0,2	37	1,8	3,2	4,9
4300	2017-12-02 20:00:00	2017	12	2	20	0,3	264	0,2	0,6	1,2
4300	2017-12-02 21:00:00	2017	12	2	21	-0,8	94	1,1	1,1	1,6
4300	2017-12-02 22:00:00	2017	12	2	22	-0,4	318	0,5	1,5	2,2
4300	2017-12-02 23:00:00	2017	12	2	23	-1,1	71	0,9	0,9	1,5
4300	2017-12-03 00:00:00	2017	12	2	24	-1,9	85	3,8	4,6	5,8
4300	2017-12-03 01:00:00	2017	12	3	1	-1,7	108	1	4,2	5,9
4300	2017-12-03 02:00:00	2017	12	3	2	-2,5	120	0,6	0,9	1,6
4300	2017-12-03 03:00:00	2017	12	3	3	-2,6	80	0,3	2,5	3
4300	2017-12-03 04:00:00	2017	12	3	4	-3,6	135	0,1	1,2	3,5
4300	2017-12-03 05:00:00	2017	12	3	5	-3,1	152	0,9	0,9	1,3
4300	2017-12-03 06:00:00	2017	12	3	6	-2,6	147	0	1,2	2,3
4300	2017-12-03 07:00:00	2017	12	3	7	-3,7	348	2,2	2,2	3,1
4300	2017-12-03 08:00:00	2017	12	3	8	-3,1	154	0,8	1,4	2,1
4300	2017-12-03 09:00:00	2017	12	3	9	-3	30	1,2	1,2	2,1
4300	2017-12-03 10:00:00	2017	12	3	10	-1,1	254	2,5	2,5	4,1
4300	2017-12-03 11:00:00	2017	12	3	11	-1,1	166	2,4	2,4	4,1
4300	2017-12-03 12:00:00	2017	12	3	12	-0,4	184	6,1	6,1	8,1
4300	2017-12-03 13:00:00	2017	12	3	13	-1,5	164	4,6	6	8
4300	2017-12-03 14:00:00	2017	12	3	14	-0,9	186	6,9	8,2	9,4
4300	2017-12-03 15:00:00	2017	12	3	15	-1,3	185	5,7	6,4	7,4
4300	2017-12-03 16:00:00	2017	12	3	16	-1,4	188	6,2	7,3	9
4300	2017-12-03 17:00:00	2017	12	3	17	-1,4	185	6,7	6,7	7,8
4300	2017-12-03 18:00:00	2017	12	3	18	-1,1	185	5,8	6,4	8,5
4300	2017-12-03 19:00:00	2017	12	3	19	-1,9	105	1,9	6,1	8,4
4300	2017-12-03 20:00:00	2017	12	3	20	-2,2	148	3,3	4,5	6,1
4300	2017-12-03 21:00:00	2017	12	3	21	-2,1	106	1,3	2,3	3
4300	2017-12-03 22:00:00	2017	12	3	22	-2,9	140	1,9	1,9	2,4
4300	2017-12-03 23:00:00	2017	12	3	23	-3,4	128	1,5	1,8	2,3
4300	2017-12-04 00:00:00	2017	12	3	24	-3,2	81	2,4	2,4	3
4300	2017-12-04 01:00:00	2017	12	4	1	-2,5	89	2,8	2,9	3,6
4300	2017-12-04 02:00:00	2017	12	4	2	-2,3	78	1,7	2,7	3,1
4300	2017-12-04 03:00:00	2017	12	4	3	-2,6	30	0,9	2,2	2,6
4300	2017-12-04 04:00:00	2017	12	4	4	-2,7	30	0,8	1,1	1,5
4300	2017-12-04 05:00:00	2017	12	4	5	-1,7	181	0,5	1,8	2,1
4300	2017-12-04 06:00:00	2017	12	4	6	-2,2	112	0,9	2,5	2,8
4300	2017-12-04 07:00:00	2017	12	4	7	-2,3	20	0,6	1	1,2
4300	2017-12-04 08:00:00	2017	12	4	8	-1,6	81	2,6	2,6	3,2
4300	2017-12-04 09:00:00	2017	12	4	9	-1,2	83	2,2	2,4	3,1
