year,month,yday,hour,par,wspeed,temp,do,do_eq,sch_conv,nhour
2013,7,195,17,475.3969323358078,6.4,12.74,10525,9746.667720007916,0.3949739361647146,24
2013,7,195,18,362.08575415176574,5,12.83,10605,9723.898434178614,0.3940829413308039,24
2013,7,195,19,221.9243374316027,5.3,12.844999999999999,10700,9720.111746763012,0.39393487091817964,24
2013,7,195,20,190.51417704567558,5.3,12.86,10745.000000000002,9716.327395244994,0.39378692269616655,24
2013,7,195,21,65.84696118927324,4.4,12.844999999999999,10740,9720.111746763012,0.39393487091817964,24
2013,7,195,22,53.277814553083,2.4,12.82,10754.999999999998,9726.424191123859,0.39418172287888315,24
2013,7,195,23,18.20066483238627,2.5,12.795,10745.000000000002,9732.743132968048,0.3944289147830486,24
2013,7,195,24,3.105210736376456,1,12.754999999999999,10725.000000000002,9742.86697688431,0.3948251302244671,24
2013,7,196,1,0.5398117488290027,2.1,12.725000000000001,10665,9750.470812487625,0.3951228650909787,24
2013,7,196,2,0.44386183997346257,1.4,12.695,10585,9758.084053234854,0.3954210923574419,24
2013,7,196,3,0.9605405639315637,1.2,12.665,10500,9765.706714588494,0.3957198129364261,24
2013,7,196,4,4.313924724642568,2.1,12.64,10460,9772.066139855251,0.3959691242474559,24
2013,7,196,5,16.356359488430957,2.3,12.6,10425,9782.254872623222,0.396368737549496,24
2013,7,196,6,49.102615150542775,1.8,12.585,10500,9786.079985739412,0.3965188198509138,24
2013,7,196,7,90.08524067328207,3.7,12.57,10450,9789.907468244424,0.39666902631968304,24
2013,7,196,8,146.233404194461,4,12.55,10465,9795.014467336381,0.3968694949589687,24
2013,7,196,9,334.38038075518494,5.5,12.535,10575,9798.847485999791,0.39701999159802337,24
2013,7,196,10,214.40133545917777,4.1,12.53,10665,9800.125686767666,0.3970701848165237,24
2013,7,196,11,214.22211558738704,3.7,12.504999999999999,10815.000000000002,9806.520652964538,0.39732135864183743,24
2013,7,196,12,166.4060784675316,2.6,12.524999999999999,10965,9801.404151595969,0.39712039187819653,24
2013,7,196,13,310.3770450442148,0.6,12.56,10915,9792.46044053768,0.39676923300406464,24
2013,7,196,14,484.32285655508565,1.5,12.61,11315.000000000002,9779.706112577946,0.3962687516071046,24
2013,7,196,15,213.85149175327044,1.4,12.64,11670,9772.066139855251,0.3959691242474559,24
2013,7,196,16,327.63421669394205,0.9,12.684999999999999,11855,9760.623892853897,0.39552061102616565,24
2013,7,196,17,186.2244755358983,1.6,12.725000000000001,12005,9750.470812487625,0.3951228650909787,24
2013,7,196,18,106.50656612028567,1.3,12.745000000000001,11490,9745.400544688911,0.39492432052514403,24
2013,7,196,19,71.67316767175983,1.8,12.75,11490,9744.133630338307,0.39487471854646733,24
2013,7,196,20,193.84664671922232,0.9,12.76,11375,9741.600584255297,0.39477555555492666,24
2013,7,196,21,72.83964736842948,1.8,12.79,11020,9734.007701817052,0.3944783940033468,24
2013,7,196,22,55.55085136660814,2.7,12.754999999999999,10895,9742.86697688431,0.3948251302244671,24
2013,7,196,23,34.03239756202673,2.1,12.725000000000001,10850,9750.470812487625,0.3951228650909787,24
2013,7,196,24,8.86412820565036,1.3,12.71,10629.999999999998,9754.276256252817,0.39527191711721077,24
2013,7,197,1,1.157146233965281,2.1,12.67,10605,9764.435616163553,0.39566999187668184,24
2013,7,197,2,0.5602749385936323,3.1,12.625,10550,9775.884944116862,0.39611887599643986,24
2013,7,197,3,1.003755441750089,1.7,12.59,10465,9784.80468486477,0.3964687786264009,24
2013,7,197,4,10.71414841967449,4.2,12.565000000000001,10370,9791.183822613759,0.39671912275518545,24
2013,7,197,5,16.22968586779194,4.6,12.545,10280.000000000002,9796.291876356787,0.39691964667350393,24
2013,7,197,6,24.7524343234658,4,12.535,10250,9798.847485999791,0.39701999159802337,24
2013,7,197,7,47.131179256119296,3,12.524999999999999,10175,9801.404151595969,0.39712039187819653,24
2013,7,197,8,147.72869223135686,1.6,12.53,10140,9800.125686767666,0.3970701848165237,24
2013,7,197,9,155.12213722455405,1.8,12.555,10205,9793.737322087607,0.3968193570705742,24
2013,7,197,10,209.35372047457085,2.2,12.59,10090,9784.80468486477,0.3964687786264009,24
2013,7,197,11,295.82816505621884,1.3,12.620000000000001,10210,9777.15840415239,0.39616882076526344,24
2013,7,197,12,323.7977625185891,4,12.655000000000001,10225.000000000002,9768.249697851168,0.39581949624567075,24
2013,7,197,13,448.4767378533627,2.5,12.705,10025,9755.5452603492,0.39532162850120994,24
2013,7,197,14,856.8514369429912,1.3,12.780000000000001,10040,9736.537620564966,0.3945773933170702,24
2013,7,197,15,718.5170612042849,2.1,12.84,10185,9721.373716262842,0.39398421414005547,24
2013,7,197,16,1047.0408797729492,3.1,12.879999999999999,10649.999999999998,9711.2852235297,0.39358984827860805,24
2013,7,197,17,722.456216635804,5.3,13.024999999999999,10430,9674.853151397634,0.3921675244873151,24
2013,7,197,18,550.1625505192003,4.2,13.18,10490,9636.147494560759,0.39065959331312267,24
2013,7,197,19,282.6767807862647,4.2,13.21,10570,9628.684428806295,0.3903692155439641,24
2013,7,197,20,204.41696024450815,3.3,13.235,10570,9622.472204643887,0.39012759911469236,24
2013,7,197,21,141.23694772789585,3.1,13.26,10565,9616.26633242742,0.389886313995071,24
2013,7,197,22,37.62473660480042,2.4,13.254999999999999,10625,9617.506999130135,0.3899345445389257,24
2013,7,197,23,15.755656235519115,3.2,13.215,10590,9627.441475402795,0.39032086572862273,24
2013,7,197,24,2.257410717750361,1.8,13.2,10555,9631.171098954857,0.3904659549977334,24
2013,7,198,1,0.7328473361594918,1.2,13.184999999999999,10410,9634.903013572142,0.3906111637979773,24
2013,7,198,2,0.5391580982829717,1.5,13.16,10305,9641.127967613713,0.39085344439247377,24
2013,7,198,3,1.2741973224288692,3.7,13.14,10110,9646.11252256191,0.3910475085002123,24
2013,7,198,4,5.902054358634203,6.7,13.1,10075,9656.09389596293,0.3914362768598816,24
2013,7,198,5,31.811609368687936,8.1,13.05,9920.000000000002,9668.593652823956,0.3919234403145723,24
2013,7,198,6,347.7837496981226,7.1,12.995000000000001,9780.000000000002,9682.373031598692,0.3924608686070428,24
2013,7,198,7,461.0422675799343,5.8,12.934999999999999,9795,9697.440609157335,0.3930490104824234,24
2013,7,198,8,528.9117934025422,5.9,12.92,9864.999999999998,9701.213309876042,0.39319634944933524,24
2013,7,198,9,348.54183234319714,6.3,12.94,9905,9696.183558886542,0.39299992450169247,24
2013,7,198,10,455.16901383441626,5.9,12.95,10075,9693.670232873606,0.39290179302751244,24
2013,7,198,11,306.7582564436175,4.6,12.995000000000001,10094.999999999998,9682.373031598692,0.3924608686070428,24
2013,7,198,12,320.5759561638088,4.4,13.004999999999999,10185,9679.865375912434,0.39236303347324814,24
2013,7,198,13,936.059256686107,4.2,13.035,10274.999999999998,9672.348581446648,0.3920698505685595,24
2013,7,198,14,482.96471411959436,5,13.11,10365,9653.597018280712,0.39133900466913113,24
2013,7,198,15,406.48488305989395,5,13.145,10530.000000000002,9644.866000903898,0.3909989724873956,24
2013,7,198,16,394.04464128448626,3.3,13.175,10590,9637.392230389565,0.39070803612601446,24
2013,7,198,17,285.1353169368411,3.4,13.19,10680,9633.658787354558,0.39056274757644904,24
2013,7,198,18,483.90408978834034,3.9,13.23,10800,9623.714141043709,0.3901758958793011,24
2013,7,198,19,415.6885725852915,3.3,13.265,10879.999999999998,9615.02591945674,0.3898380966830227,24
2013,7,198,20,181.94078572938557,3.2,13.27,11004.999999999998,9613.78576014887,0.3897898925986685,24
2013,7,198,21,131.07490917149323,2,13.24,11070,9621.230522321606,0.3900793156024675,24
2013,7,198,22,23.052973534357527,4.4,13.23,10930,9623.714141043709,0.3901758958793011,24
2013,7,198,23,11.28280291213375,4.1,13.215,10770,9627.441475402795,0.39032086572862273,24
2013,7,198,24,3.959015230732185,3.8,13.14,10640,9646.11252256191,0.3910475085002123,24
2013,NA,199,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,199,24,NA,NA,NA,NA,NA,NA,NA
2013,7,200,1,0.2094694934597391,2.4,13.34,11149.999999999998,9596.450125813091,0.38911642202514657,24
2013,7,200,2,0.17178018873590734,4.1,13.31,11060,9603.873609269562,0.3894047356276799,24
2013,7,200,3,0.34328719810468145,7.4,13.274999999999999,10920.000000000002,9612.545854435279,0.3897417017378969,24
2013,7,200,4,3.1922148022816144,8.6,13.25,10700,9618.747919633932,0.3899827883187002,24
2013,7,200,5,19.939861651323255,9.5,13.190000000000001,10210,9633.658787354558,0.39056274757644904,24
2013,7,200,6,54.33317263508982,7.2,13.165,10085,9639.882466846591,0.3908049616615583,24
2013,7,200,7,97.9289146679678,9.1,13.17,10180,9638.637221128487,0.3907564922407826,24
2013,7,200,8,83.55875566824618,7.6,13.135,10335,9647.359299617003,0.3910960578438452,24
2013,7,200,9,57.12073846109889,7.9,13.105,10390,9654.845329179723,0.3913876340846031,24
2013,7,200,10,90.22761459272297,7.3,13.085,10470,9659.841132319641,0.39158228538601764,24
2013,7,200,11,202.84665514319545,9.7,13.105,10420,9654.845329179723,0.3913876340846031,24
2013,7,200,12,356.93896683573547,9.6,13.155000000000001,10350,9642.373723499097,0.3909019404376621,24
2013,7,200,13,621.0239711119858,7.4,13.25,10460,9618.747919633932,0.3899827883187002,24
2013,7,200,14,546.3342896256853,10.3,13.395,10620.000000000002,9582.864016285088,0.38858907748315874,24
2013,7,200,15,507.202578628715,10.5,13.49,10830,9559.468832125622,0.3876819460657618,24
2013,7,200,16,321.64087468061166,9,13.55,11010.000000000002,9544.739563279076,0.3871114488618086,24
2013,7,200,17,504.5876096316914,10.8,13.59,11060,9534.940038876846,0.38673215742807526,24
2013,7,200,18,251.21284006398668,7.2,13.635000000000002,11025,9523.934637497814,0.3863064461056463,24
2013,7,200,19,255.75386954832598,7.5,13.65,10960,9520.270647808682,0.38616477515042613,24
2013,7,200,20,227.22107776096834,5.7,13.665,10775,9516.608893802164,0.3860232204231722,24
2013,7,200,21,106.51072611903764,6.1,13.64,10735,9522.713059079953,0.3862592095329702,24
2013,7,200,22,217.40784243007155,9.4,13.585,10610,9536.16410644786,0.38677952344552574,24
2013,7,200,23,66.67857671390641,6.5,13.54,10559.999999999998,9547.191940638042,0.3872064015895852,24
2013,7,200,24,4.564758188291015,5,13.48,10460,9561.927215168358,0.38777721135575766,24
2013,7,201,1,0.7338500085198847,5.3,13.445,10355,9570.539456858985,0.38811105121787043,24
2013,7,201,2,0.22580973507913513,8,13.4,10245.000000000002,9581.63042803691,0.38854121587884516,24
2013,7,201,3,1.1095174205312825,7.6,13.335,10155,9597.686741081105,0.38916444135299655,24
2013,7,201,4,3.6717154064022854,5.7,13.265,10020,9615.02591945674,0.3898380966830227,24
2013,7,201,5,21.07492520732704,3.9,13.205,9965,9629.927636633782,0.39041757863229304,24
2013,7,201,6,83.15860916054476,5.3,13.17,9879.999999999998,9638.637221128487,0.3907564922407826,24
2013,7,201,7,178.8138546612944,5.4,13.14,9805,9646.11252256191,0.3910475085002123,24
2013,7,201,8,345.41723915675414,3.8,13.135000000000002,9730,9647.359299617003,0.3910960578438452,24
2013,7,201,9,320.86709942447567,2.4,13.155000000000001,9735,9642.373723499097,0.3909019404376621,24
2013,7,201,10,399.2261554435744,2,13.2,9750,9631.171098954857,0.3904659549977334,24
2013,7,201,11,433.9423484209201,1.8,13.265,9760,9615.02591945674,0.3898380966830227,24
2013,7,201,12,552.5967440745655,0.7,13.335,9795,9597.686741081105,0.38916444135299655,24
2013,7,201,13,302.3133189346576,0.3,13.395,9990,9582.864016285088,0.38858907748315874,24
2013,7,201,14,281.78000005253745,0.1,13.42,10140,9576.698592418732,0.3883499005913388,24
2013,7,201,15,690.7910201139234,1.2,13.48,11120.000000000002,9561.927215168358,0.38777721135575766,24
2013,7,201,16,543.0286842491163,2.6,13.535,10700,9548.418504129062,0.3872538974561538,24
2013,7,201,17,499.5128368757753,2.5,13.66,10225.000000000002,9517.829230174379,0.38607039242475416,24
2013,7,201,18,302.21457558725444,3,13.815000000000001,10315,9480.113917030108,0.3846140418035444,24
2013,7,201,19,459.5698934370629,4.1,13.879999999999999,10290,9464.368345080105,0.384006976596236,24
2013,7,201,20,271.41222187750907,2.7,13.9,10360,9459.531901771627,0.38382062052750515,24
2013,7,201,21,209.5741218799769,1.7,13.91,10350,9457.115150780339,0.38372751879348255,24
2013,7,201,22,149.43367546568257,1,13.915,10270,9455.907142718448,0.383680986987643,24
2013,7,201,23,34.43627381670391,1.6,13.879999999999999,10175,9464.368345080105,0.384006976596236,24
2013,7,201,24,4.514971274225463,0.2,13.83,10065,9476.476635879424,0.38447375842461906,24
2013,NA,202,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,202,24,NA,NA,NA,NA,NA,NA,NA
2013,7,203,1,2.8096872194586062,6.3,14.385,10250,9343.438613960638,0.3793631660755374,24
2013,7,203,2,1.0330464091043061,5.8,14.35,10129.999999999998,9351.7405721315,0.3796809104182768,24
2013,7,203,3,1.6613636431979668,6.4,14.315000000000001,1e4,9360.05425019871,0.3799992604366072,24
2013,7,203,4,11.400555359153556,7.5,14.26,9879.999999999998,9373.142333673171,0.38050075166505715,24
2013,7,203,5,70.75989034488299,6.4,14.235,9610,9379.101071145062,0.3807291991390511,24
2013,7,203,6,126.33294281488696,5,14.23,9555,9380.293540388046,0.380774925968757,24
2013,7,203,7,180.8179756469909,6.5,14.254999999999999,9910,9374.333600218,0.3805464162829165,24
2013,7,203,8,200.83736924153408,5.9,14.28,10215,9368.379670295195,0.3803182174614117,24
2013,7,203,9,343.75505954422573,3.9,14.305,10225.000000000002,9362.431742519266,0.380090329017418,24
2013,7,203,10,254.28579115297873,2.2,14.385,10270,9343.438613960638,0.3793631660755374,24
2013,7,203,11,290.2449428583697,1.7,14.475,10350,9322.144382982426,0.378548881071436,24
2013,7,203,12,516.4233998293464,1.6,14.555,10420,9303.280810191165,0.3778284087370365,24
2013,7,203,13,805.6055804109909,4.2,14.64,10390,9283.304612205773,0.37706632939814133,24
2013,7,203,14,548.6471752210397,4.2,15.004999999999999,10400,9198.29415388783,0.37383351131555204,24
2013,7,203,15,820.3459430477293,5.6,15.149999999999999,10360,9164.865743740738,0.37256686729928307,24
2013,7,203,16,944.0584662115944,6,15.26,10500,9139.634880310694,0.3716125643148903,24
2013,7,203,17,568.9240677778765,5.3,15.315000000000001,10660,9127.060831609562,0.3711375340774791,24
2013,7,203,18,732.6380879791169,6.5,15.405000000000001,10745.000000000002,9106.544355382122,0.37036324600394843,24
2013,7,203,19,609.0093439075466,6.1,15.47,10730,9091.772464726522,0.3698063701038527,24
2013,7,203,20,189.98029774855274,3.8,15.475000000000001,10740,9090.637743828282,0.3697636142424078,24
2013,7,203,21,79.97993446132804,4.3,15.455,10605,9095.177979118442,0.36993470682670715,24
2013,7,203,22,96.47011189246187,3.1,15.44,10580,9098.585522318092,0.37006314733348317,24
2013,7,203,23,64.2788989804121,3.1,15.43,10605,9100.85834570156,0.37014883204411264,24
2013,7,203,24,9.37117123659677,1.2,15.385,10515,9111.097231217938,0.3705349853717204,24
2013,7,204,1,0.7399541069733803,0.4,15.295,10305,9131.630029115253,0.37131010921965374,24
2013,7,204,2,0.2189419098762794,2,15.09,9950,9178.674732898136,0.3730897916928804,24
2013,7,204,3,0.7236758008628366,1.9,15.004999999999999,9739.999999999998,9198.29415388783,0.37383351131555204,24
2013,7,204,4,4.463816348957838,0.7,14.96,9335,9208.707903450371,0.3742286319921117,24
2013,7,204,5,21.65820352037856,1.6,14.925,9340,9216.820446332616,0.37453661412003075,24
2013,7,204,6,56.055636259507914,0.4,14.92,9360,9217.980308142514,0.3745806592263927,24
2013,7,204,7,69.49202814933527,0.3,14.94,9300,9213.342252067641,0.37440455032017517,24
2013,7,204,8,78.80336963193268,1.1,14.965,9665,9207.549895120621,0.37418468215986583,24
2013,7,204,9,90.45569935208302,0.9,14.975000000000001,10045,9205.23457261629,0.37409681816892443,24
2013,7,204,10,150.25067838233036,1.7,15.030000000000001,10515,9192.516822220417,0.37361441519244726,24
2013,7,204,11,266.4614093688926,2.4,15.14,10594.999999999998,9167.164947818272,0.3726539036432482,24
2013,7,204,12,625.7380057990074,3.2,15.265,10085,9138.490647280974,0.3715693214519184,24
2013,7,204,13,786.801232295127,4.3,15.235,9930,9145.359463405504,0.37182895381108744,24
2013,7,204,14,1577.6837562142766,5.2,15.8,10025,9017.361169102376,0.36700902239709177,24
2013,7,204,15,1162.9698923180697,2.9,15.83,10165,9010.644566411185,0.36675717081308773,24
2013,7,204,16,898.851340453322,5.5,15.945,10195,8984.971171249565,0.3657954891759083,24
2013,7,204,17,894.1236204525087,6.1,16.045,10175,8962.740942466435,0.3649640538707311,24
2013,7,204,18,816.3121906557947,6.6,16.155,10350,8938.388601483528,0.3640546074711362,24
2013,7,204,19,453.3648820649671,5.3,16.215,10325,8925.149852233752,0.3635607992789328,24
2013,7,204,20,151.2422556316511,5.5,16.255,10410,8916.34134553288,0.3632324736536662,24
2013,7,204,21,159.85533880341254,2.8,16.265,10434.999999999998,8914.141380422747,0.36315050197363385,24
2013,7,204,22,242.47278967564904,3.7,16.229999999999997,10390,8921.845040045606,0.36343759481438603,24
